# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1335,    0.0592,    209.542,    0.200,    12.415
1.0,    0.03,    0.0566,    0.1309,    0.0586,    207.305,    0.198,    12.170
1.9,    0.05,    0.1133,    0.1307,    0.0585,    207.305,    0.198,    12.148
2.9,    0.08,    0.1678,    0.1276,    0.0578,    205.067,    0.196,    11.859
3.8,    0.10,    0.2206,    0.1244,    0.0572,    202.830,    0.193,    11.561
4.8,    0.13,    0.2716,    0.1211,    0.0565,    199.848,    0.191,    11.258
5.8,    0.15,    0.3199,    0.1173,    0.0558,    197.610,    0.189,    10.907
6.8,    0.18,    0.3657,    0.1134,    0.0550,    194.628,    0.186,    10.542
7.7,    0.20,    0.4085,    0.1094,    0.0543,    192.391,    0.184,    10.169
8.7,    0.23,    0.4488,    0.1052,    0.0535,    189.408,    0.181,    9.777
9.7,    0.25,    0.4854,    0.1002,    0.0523,    184.934,    0.177,    9.310
10.6,    0.28,    0.5228,    0.0963,    0.0514,    181.951,    0.174,    8.950
11.6,    0.30,    0.5560,    0.0915,    0.0501,    177.477,    0.169,    8.509
12.6,    0.33,    0.5876,    0.0869,    0.0487,    172.257,    0.165,    8.078
13.5,    0.35,    0.6158,    0.0817,    0.0471,    167.037,    0.159,    7.602
14.5,    0.38,    0.6421,    0.0768,    0.0455,    161.071,    0.154,    7.139
15.5,    0.41,    0.6662,    0.0718,    0.0437,    155.106,    0.148,    6.681
16.4,    0.43,    0.6870,    0.0666,    0.0418,    147.649,    0.141,    6.192
17.4,    0.46,    0.7040,    0.0613,    0.0398,    140.937,    0.134,    5.703
18.4,    0.48,    0.7176,    0.0560,    0.0376,    132.735,    0.127,    5.204
19.3,    0.51,    0.7277,    0.0507,    0.0353,    125.278,    0.119,    4.711
20.3,    0.53,    0.7274,    0.0445,    0.0326,    115.583,    0.110,    4.137
21.2,    0.56,    0.7289,    0.0401,    0.0306,    108.872,    0.104,    3.723
22.2,    0.58,    0.7173,    0.0346,    0.0281,    99.924,    0.095,    3.216
23.2,    0.61,    0.6878,    0.0287,    0.0254,    90.230,    0.086,    2.669
24.1,    0.63,    0.6413,    0.0231,    0.0228,    80.536,    0.077,    2.148
25.1,    0.66,    0.5693,    0.0177,    0.0205,    73.079,    0.069,    1.650
26.1,    0.68,    0.4485,    0.0119,    0.0182,    64.130,    0.062,    1.108
27.0,    0.71,    0.2745,    0.0062,    0.0161,    56.673,    0.054,    0.578
28.0,    0.74,    0.0163,    0.0003,    0.0140,    49.216,    0.047,    0.027
