# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1211,0.0535,35.794,0.049,3.443
0.7,0.03,0.0620,0.1200,0.0541,36.539,0.050,3.412
1.3,0.06,0.1214,0.1188,0.0547,36.539,0.050,3.381
2.0,0.08,0.1783,0.1173,0.0552,37.285,0.051,3.336
2.6,0.11,0.2325,0.1156,0.0556,37.285,0.051,3.287
3.3,0.14,0.2842,0.1138,0.0560,38.031,0.052,3.238
4.0,0.17,0.3330,0.1114,0.0561,38.031,0.052,3.167
4.6,0.20,0.3794,0.1089,0.0562,38.031,0.052,3.100
5.3,0.22,0.4225,0.1060,0.0561,38.031,0.052,3.016
5.9,0.25,0.4626,0.1023,0.0556,37.285,0.051,2.909
6.6,0.28,0.4997,0.0984,0.0551,37.285,0.051,2.798
7.3,0.31,0.5335,0.0944,0.0544,36.539,0.050,2.687
8.0,0.34,0.5644,0.0904,0.0537,36.539,0.049,2.571
8.6,0.36,0.5922,0.0862,0.0529,35.794,0.049,2.451
9.3,0.39,0.6165,0.0818,0.0519,35.048,0.048,2.326
9.9,0.42,0.6380,0.0774,0.0508,34.302,0.047,2.202
10.6,0.45,0.6565,0.0725,0.0494,33.556,0.045,2.060
11.3,0.48,0.6722,0.0675,0.0477,32.065,0.044,1.922
11.9,0.50,0.6848,0.0624,0.0458,30.574,0.042,1.775
12.6,0.53,0.6943,0.0571,0.0437,29.082,0.040,1.624
13.2,0.56,0.7007,0.0514,0.0410,27.591,0.038,1.463
13.9,0.59,0.7028,0.0455,0.0380,25.354,0.035,1.294
14.6,0.61,0.6993,0.0395,0.0347,23.117,0.032,1.121
15.2,0.64,0.6883,0.0335,0.0313,20.880,0.029,0.952
15.9,0.67,0.6674,0.0275,0.0277,18.642,0.025,0.783
16.5,0.70,0.6309,0.0220,0.0244,16.405,0.022,0.627
17.2,0.73,0.5693,0.0165,0.0211,14.168,0.019,0.472
17.9,0.75,0.4672,0.0110,0.0178,11.931,0.016,0.316
18.6,0.78,0.2944,0.0055,0.0147,9.694,0.014,0.156
19.2,0.81,0.0002,0.0000,0.0119,8.203,0.011,0.000
