# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0977,    0.0695,    9180.311,    5.479,    136.205
3.0,    0.03,    0.0445,    0.0978,    0.0697,    9206.411,    5.495,    136.258
6.0,    0.06,    0.0889,    0.0978,    0.0698,    9225.053,    5.506,    136.294
9.0,    0.10,    0.1331,    0.0978,    0.0700,    9244.441,    5.517,    136.294
12.0,    0.13,    0.1771,    0.0978,    0.0701,    9260.847,    5.527,    136.262
15.1,    0.16,    0.2350,    0.0975,    0.0658,    8694.115,    5.189,    135.818
18.1,    0.19,    0.2639,    0.0977,    0.0704,    9309.317,    5.556,    136.089
21.1,    0.22,    0.3257,    0.0973,    0.0663,    8764.211,    5.231,    135.537
24.1,    0.25,    0.3493,    0.0974,    0.0708,    9352.568,    5.582,    135.715
27.1,    0.29,    0.3910,    0.0972,    0.0710,    9380.159,    5.598,    135.444
30.1,    0.32,    0.4319,    0.0970,    0.0712,    9412.969,    5.618,    135.119
33.1,    0.35,    0.4717,    0.0967,    0.0715,    9451.746,    5.641,    134.710
36.1,    0.38,    0.5103,    0.0963,    0.0719,    9497.979,    5.669,    134.225
39.1,    0.41,    0.5474,    0.0959,    0.0723,    9551.670,    5.701,    133.674
42.1,    0.44,    0.5831,    0.0955,    0.0727,    9611.326,    5.736,    133.037
45.2,    0.48,    0.6163,    0.0941,    0.0726,    9599.394,    5.729,    131.076
48.1,    0.51,    0.6467,    0.0911,    0.0715,    9445.780,    5.638,    126.886
51.1,    0.54,    0.6743,    0.0872,    0.0697,    9214.613,    5.500,    121.476
54.2,    0.57,    0.6982,    0.0824,    0.0674,    8911.113,    5.318,    114.875
57.2,    0.60,    0.7184,    0.0774,    0.0649,    8580.768,    5.121,    107.820
60.2,    0.63,    0.7368,    0.0719,    0.0619,    8178.090,    4.881,    100.129
63.2,    0.67,    0.7531,    0.0647,    0.0572,    7564.379,    4.515,    90.152
66.2,    0.70,    0.7646,    0.0568,    0.0519,    6858.947,    4.093,    79.223
69.2,    0.73,    0.7738,    0.0490,    0.0462,    6101.316,    3.642,    68.222
72.2,    0.76,    0.7768,    0.0410,    0.0402,    5308.637,    3.168,    57.102
75.2,    0.79,    0.7686,    0.0331,    0.0341,    4507.756,    2.690,    46.061
78.2,    0.82,    0.7271,    0.0253,    0.0287,    3797.849,    2.267,    35.301
81.2,    0.86,    0.6472,    0.0174,    0.0230,    3037.236,    1.813,    24.194
84.3,    0.89,    0.4874,    0.0092,    0.0168,    2219.949,    1.325,    12.842
87.3,    0.92,    -0.0096,    -0.0001,    0.0094,    1241.590,    0.741,    -0.138
