# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0900,0.0510,9.694,0.024,1.197
0.6,0.04,0.0710,0.0902,0.0522,10.440,0.025,1.197
1.2,0.08,0.1390,0.0903,0.0534,10.440,0.025,1.201
1.8,0.12,0.2039,0.0905,0.0546,10.440,0.026,1.201
2.4,0.16,0.2657,0.0906,0.0560,11.185,0.026,1.205
3.0,0.21,0.3243,0.0907,0.0574,11.185,0.027,1.205
3.7,0.25,0.3798,0.0908,0.0589,11.931,0.028,1.205
4.2,0.29,0.4320,0.0908,0.0604,11.931,0.028,1.205
4.9,0.33,0.4812,0.0908,0.0620,11.931,0.029,1.205
5.5,0.37,0.5272,0.0907,0.0636,12.677,0.030,1.205
6.1,0.41,0.5702,0.0906,0.0652,12.677,0.031,1.205
6.7,0.45,0.6103,0.0904,0.0669,13.423,0.031,1.201
7.3,0.49,0.6475,0.0900,0.0684,13.423,0.032,1.197
7.9,0.53,0.6818,0.0893,0.0699,13.423,0.033,1.188
8.5,0.57,0.7133,0.0882,0.0711,14.168,0.033,1.174
9.1,0.62,0.7418,0.0861,0.0714,14.168,0.034,1.143
9.7,0.66,0.7673,0.0831,0.0711,14.168,0.033,1.103
10.3,0.70,0.7897,0.0793,0.0701,14.168,0.033,1.054
11.0,0.74,0.8092,0.0741,0.0677,13.423,0.032,0.983
11.5,0.78,0.8250,0.0679,0.0642,12.677,0.030,0.903
12.2,0.82,0.8368,0.0616,0.0605,11.931,0.028,0.818
12.8,0.86,0.8449,0.0552,0.0563,11.185,0.026,0.734
13.4,0.90,0.8493,0.0487,0.0518,10.440,0.024,0.645
14.0,0.94,0.8501,0.0420,0.0467,8.948,0.022,0.560
14.6,0.99,0.8382,0.0353,0.0414,8.203,0.019,0.467
15.2,1.03,0.8085,0.0284,0.0360,7.457,0.017,0.378
15.8,1.07,0.7540,0.0214,0.0302,5.966,0.014,0.285
16.4,1.11,0.6531,0.0142,0.0242,4.474,0.011,0.191
17.0,1.15,0.4503,0.0071,0.0180,3.728,0.008,0.093
17.7,1.19,-0.0209,-0.0002,0.0119,2.237,0.006,-0.004
