# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0923,0.0457,268.452,0.854,20.787
0.8,0.03,0.0613,0.0923,0.0461,269.943,0.860,20.778
1.6,0.06,0.1218,0.0922,0.0464,272.180,0.866,20.769
2.4,0.09,0.1810,0.0921,0.0468,274.418,0.873,20.751
3.2,0.12,0.2393,0.0920,0.0471,275.909,0.879,20.729
4.0,0.15,0.2962,0.0918,0.0475,278.146,0.886,20.684
4.8,0.18,0.3518,0.0915,0.0478,280.383,0.892,20.613
5.6,0.21,0.4057,0.0910,0.0481,281.875,0.897,20.497
6.4,0.24,0.4583,0.0900,0.0481,281.875,0.898,20.279
7.2,0.28,0.5085,0.0886,0.0480,281.129,0.896,19.946
8.0,0.31,0.5555,0.0865,0.0477,279.637,0.890,19.488
8.8,0.34,0.5984,0.0840,0.0473,277.400,0.882,18.914
9.6,0.37,0.6367,0.0810,0.0467,274.418,0.872,18.242
10.4,0.40,0.6712,0.0777,0.0461,269.943,0.860,17.495
11.2,0.43,0.7024,0.0740,0.0452,264.723,0.843,16.672
11.9,0.46,0.7303,0.0700,0.0440,258.012,0.822,15.769
12.7,0.49,0.7548,0.0656,0.0426,249.809,0.795,14.777
13.5,0.52,0.7760,0.0611,0.0410,240.115,0.765,13.763
14.3,0.55,0.7948,0.0565,0.0392,229.676,0.731,12.726
15.2,0.58,0.8103,0.0518,0.0372,217.744,0.694,11.668
16.0,0.61,0.8234,0.0470,0.0350,205.067,0.652,10.587
16.7,0.64,0.8346,0.0421,0.0324,190.153,0.606,9.484
17.5,0.67,0.8406,0.0371,0.0298,174.494,0.555,8.363
18.3,0.70,0.8425,0.0321,0.0268,157.343,0.500,7.219
19.1,0.73,0.8408,0.0269,0.0235,137.954,0.439,6.058
19.9,0.77,0.8311,0.0217,0.0199,117.075,0.372,4.875
20.7,0.80,0.8056,0.0163,0.0161,94.704,0.301,3.679
21.5,0.83,0.7502,0.0110,0.0121,70.841,0.225,2.464
22.3,0.86,0.6044,0.0055,0.0078,45.488,0.146,1.237
23.1,0.89,-0.0020,0.0000,0.0045,26.099,0.084,-0.004
