# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0902,    0.0536,    84.264,    0.101,    4.791
1.3,    0.04,    0.0712,    0.0903,    0.0548,    86.501,    0.103,    4.800
2.5,    0.09,    0.1394,    0.0905,    0.0561,    87.993,    0.105,    4.813
3.8,    0.13,    0.2046,    0.0907,    0.0574,    90.230,    0.108,    4.822
5.1,    0.17,    0.2667,    0.0909,    0.0589,    92.467,    0.111,    4.831
6.4,    0.22,    0.3255,    0.0911,    0.0604,    95.450,    0.114,    4.840
7.7,    0.26,    0.3812,    0.0912,    0.0620,    97.687,    0.117,    4.849
8.9,    0.30,    0.4337,    0.0914,    0.0637,    100.669,    0.120,    4.857
10.2,    0.35,    0.4831,    0.0915,    0.0654,    102.907,    0.123,    4.862
11.5,    0.39,    0.5294,    0.0915,    0.0672,    105.889,    0.126,    4.866
12.8,    0.43,    0.5725,    0.0915,    0.0690,    108.872,    0.130,    4.866
14.1,    0.48,    0.6128,    0.0914,    0.0709,    111.855,    0.133,    4.862
15.4,    0.52,    0.6501,    0.0912,    0.0727,    114.838,    0.137,    4.849
16.6,    0.56,    0.6846,    0.0909,    0.0745,    117.075,    0.140,    4.831
17.9,    0.60,    0.7164,    0.0900,    0.0760,    120.058,    0.143,    4.786
19.2,    0.65,    0.7451,    0.0883,    0.0768,    120.803,    0.144,    4.697
20.5,    0.69,    0.7710,    0.0859,    0.0770,    121.549,    0.145,    4.564
21.8,    0.73,    0.7940,    0.0826,    0.0764,    120.058,    0.144,    4.390
23.0,    0.78,    0.8141,    0.0782,    0.0747,    117.821,    0.140,    4.159
24.3,    0.82,    0.8313,    0.0721,    0.0712,    111.855,    0.134,    3.830
25.6,    0.86,    0.8443,    0.0654,    0.0669,    105.144,    0.126,    3.479
26.9,    0.91,    0.8536,    0.0586,    0.0623,    98.432,    0.117,    3.114
28.2,    0.95,    0.8591,    0.0517,    0.0572,    90.230,    0.108,    2.749
29.4,    0.99,    0.8571,    0.0447,    0.0518,    81.281,    0.097,    2.375
30.7,    1.04,    0.8444,    0.0375,    0.0461,    72.333,    0.087,    1.997
32.0,    1.08,    0.8158,    0.0303,    0.0401,    63.384,    0.075,    1.610
33.3,    1.12,    0.7634,    0.0229,    0.0337,    52.945,    0.063,    1.219
34.6,    1.17,    0.6661,    0.0154,    0.0270,    42.505,    0.051,    0.818
35.9,    1.21,    0.4691,    0.0078,    0.0200,    31.319,    0.038,    0.414
37.1,    1.25,    0.0002,    0.0000,    0.0130,    20.880,    0.025,    0.000
