# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0997,0.0385,75.316,0.361,10.987
0.5,0.03,0.0672,0.0991,0.0393,76.807,0.367,10.925
0.9,0.05,0.1310,0.0983,0.0399,78.298,0.374,10.836
1.4,0.08,0.1916,0.0973,0.0405,79.790,0.379,10.720
1.9,0.11,0.2490,0.0959,0.0410,80.536,0.384,10.578
2.4,0.13,0.3031,0.0943,0.0414,81.281,0.388,10.400
2.9,0.16,0.3542,0.0925,0.0417,82.027,0.390,10.195
3.3,0.19,0.4021,0.0904,0.0419,82.027,0.392,9.964
3.8,0.21,0.4470,0.0880,0.0419,82.027,0.393,9.702
4.2,0.24,0.4890,0.0854,0.0419,82.027,0.392,9.417
4.7,0.27,0.5281,0.0827,0.0417,82.027,0.390,9.110
5.2,0.29,0.5644,0.0797,0.0414,81.281,0.387,8.785
5.7,0.32,0.5977,0.0765,0.0409,79.790,0.383,8.434
6.2,0.35,0.6281,0.0731,0.0403,79.044,0.377,8.056
6.6,0.37,0.6559,0.0693,0.0394,77.553,0.369,7.642
7.1,0.40,0.6809,0.0654,0.0383,75.316,0.359,7.206
7.6,0.43,0.7029,0.0613,0.0372,73.079,0.348,6.757
8.0,0.45,0.7219,0.0571,0.0358,70.096,0.335,6.299
8.5,0.48,0.7385,0.0529,0.0343,67.113,0.321,5.827
9.0,0.51,0.7527,0.0485,0.0326,64.130,0.305,5.347
9.5,0.53,0.7640,0.0441,0.0307,60.402,0.287,4.857
9.9,0.56,0.7708,0.0395,0.0287,55.927,0.268,4.355
10.4,0.59,0.7750,0.0349,0.0264,51.453,0.247,3.843
10.9,0.61,0.7756,0.0301,0.0238,46.979,0.223,3.323
11.4,0.64,0.7704,0.0253,0.0210,41.013,0.196,2.789
11.8,0.67,0.7544,0.0204,0.0180,35.048,0.168,2.246
12.3,0.69,0.7208,0.0154,0.0148,29.082,0.138,1.699
12.8,0.72,0.6539,0.0103,0.0114,22.371,0.106,1.139
13.3,0.75,0.4957,0.0052,0.0078,15.660,0.073,0.574
13.7,0.77,-0.0036,0.0000,0.0049,9.694,0.046,-0.004
