# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0963,    0.0618,    3677.046,    5.852,    104.956
1.5,    0.03,    0.0444,    0.0962,    0.0602,    3583.088,    5.703,    104.822
3.0,    0.06,    0.0912,    0.0960,    0.0585,    3482.418,    5.543,    104.636
4.6,    0.08,    0.1404,    0.0958,    0.0569,    3385.477,    5.388,    104.400
6.1,    0.11,    0.1925,    0.0955,    0.0551,    3282.571,    5.225,    104.057
7.6,    0.14,    0.2475,    0.0950,    0.0533,    3173.699,    5.051,    103.515
9.1,    0.17,    0.3049,    0.0941,    0.0515,    3064.826,    4.878,    102.594
10.6,    0.19,    0.3642,    0.0926,    0.0495,    2944.023,    4.686,    100.926
12.2,    0.22,    0.4238,    0.0906,    0.0475,    2828.440,    4.501,    98.702
13.7,    0.25,    0.4795,    0.0881,    0.0459,    2735.227,    4.353,    96.006
15.2,    0.28,    0.5299,    0.0853,    0.0447,    2663.640,    4.239,    92.986
16.7,    0.31,    0.5756,    0.0823,    0.0437,    2601.001,    4.139,    89.658
18.2,    0.33,    0.6175,    0.0790,    0.0427,    2539.854,    4.042,    86.095
19.7,    0.36,    0.6560,    0.0755,    0.0416,    2475.724,    3.940,    82.301
21.2,    0.39,    0.6908,    0.0718,    0.0404,    2407.865,    3.832,    78.266
22.8,    0.42,    0.7218,    0.0678,    0.0392,    2331.803,    3.711,    73.934
24.3,    0.44,    0.7491,    0.0636,    0.0378,    2246.794,    3.576,    69.321
25.8,    0.47,    0.7735,    0.0593,    0.0362,    2155.073,    3.430,    64.610
27.3,    0.50,    0.7952,    0.0549,    0.0345,    2054.403,    3.269,    59.797
28.8,    0.53,    0.8149,    0.0503,    0.0326,    1941.802,    3.090,    54.864
30.4,    0.56,    0.8325,    0.0457,    0.0305,    1816.525,    2.892,    49.825
31.9,    0.58,    0.8476,    0.0410,    0.0282,    1680.062,    2.674,    44.678
33.4,    0.61,    0.8594,    0.0362,    0.0258,    1533.159,    2.440,    39.451
34.9,    0.64,    0.8672,    0.0313,    0.0231,    1373.579,    2.186,    34.113
36.4,    0.67,    0.8698,    0.0263,    0.0202,    1201.322,    1.912,    28.682
38.0,    0.69,    0.8641,    0.0212,    0.0171,    1016.389,    1.618,    23.149
39.5,    0.72,    0.8449,    0.0160,    0.0137,    817.287,    1.300,    17.495
41.0,    0.75,    0.7999,    0.0108,    0.0101,    601.780,    0.958,    11.743
42.5,    0.78,    0.6689,    0.0054,    0.0063,    375.087,    0.597,    5.907
44.0,    0.81,    -0.0024,    0.0000,    0.0036,    211.779,    0.337,    -0.013
