# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1268,0.0470,1385.510,0.778,51.915
1.7,0.02,0.0615,0.1244,0.0472,1392.222,0.782,50.928
3.4,0.05,0.1200,0.1218,0.0474,1395.950,0.784,49.865
5.1,0.07,0.1758,0.1190,0.0474,1397.442,0.785,48.726
6.7,0.09,0.2287,0.1160,0.0474,1395.950,0.784,47.516
8.4,0.12,0.2790,0.1129,0.0472,1392.222,0.782,46.239
10.1,0.14,0.3267,0.1096,0.0470,1384.765,0.778,44.891
11.8,0.16,0.3719,0.1061,0.0466,1373.579,0.772,43.446
13.5,0.19,0.4146,0.1024,0.0461,1359.411,0.764,41.933
15.1,0.21,0.4549,0.0986,0.0455,1342.260,0.754,40.377
16.8,0.23,0.4930,0.0947,0.0448,1321.380,0.742,38.775
18.5,0.26,0.5296,0.0907,0.0440,1296.026,0.728,37.134
20.2,0.28,0.5628,0.0866,0.0431,1270.673,0.714,35.461
21.9,0.30,0.5936,0.0824,0.0421,1241.590,0.698,33.744
23.5,0.33,0.6220,0.0781,0.0410,1209.525,0.679,31.983
25.2,0.35,0.6480,0.0737,0.0398,1173.732,0.659,30.181
26.9,0.37,0.6715,0.0692,0.0385,1134.210,0.637,28.331
28.6,0.40,0.6926,0.0646,0.0370,1090.213,0.612,26.436
30.3,0.42,0.7111,0.0598,0.0353,1040.997,0.585,24.483
31.9,0.44,0.7269,0.0549,0.0335,988.052,0.555,22.495
33.6,0.47,0.7392,0.0499,0.0316,929.888,0.522,20.453
35.3,0.49,0.7469,0.0449,0.0294,867.995,0.487,18.371
37.0,0.51,0.7483,0.0397,0.0273,803.119,0.451,16.258
38.6,0.54,0.7414,0.0343,0.0249,732.277,0.411,14.052
40.3,0.56,0.7228,0.0289,0.0224,660.690,0.371,11.841
42.0,0.58,0.6867,0.0234,0.0199,587.611,0.330,9.604
43.7,0.61,0.6231,0.0178,0.0174,512.296,0.288,7.308
45.4,0.63,0.5094,0.0120,0.0149,437.726,0.246,4.920
47.0,0.65,0.3135,0.0060,0.0125,366.884,0.206,2.447
48.7,0.68,-0.0035,-0.0001,0.0102,301.263,0.169,-0.022
