# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0860,0.0305,8.203,0.019,1.459
0.3,0.02,0.0524,0.0842,0.0305,8.203,0.019,1.428
0.6,0.04,0.1024,0.0824,0.0305,8.203,0.019,1.397
0.9,0.06,0.1501,0.0804,0.0305,8.203,0.019,1.366
1.2,0.08,0.1953,0.0784,0.0305,8.203,0.019,1.330
1.5,0.09,0.2380,0.0762,0.0304,8.203,0.019,1.294
1.8,0.11,0.2782,0.0739,0.0303,8.203,0.019,1.254
2.1,0.13,0.3158,0.0715,0.0301,8.203,0.019,1.214
2.4,0.15,0.3508,0.0690,0.0299,8.203,0.019,1.170
2.7,0.17,0.3832,0.0665,0.0296,8.203,0.019,1.130
3.0,0.19,0.4131,0.0639,0.0293,8.203,0.019,1.085
3.3,0.21,0.4405,0.0612,0.0290,7.457,0.019,1.036
3.6,0.23,0.4654,0.0584,0.0286,7.457,0.018,0.992
3.9,0.25,0.4879,0.0556,0.0281,7.457,0.018,0.943
4.2,0.27,0.5081,0.0527,0.0275,7.457,0.018,0.894
4.5,0.28,0.5262,0.0497,0.0269,7.457,0.017,0.841
4.8,0.30,0.5422,0.0466,0.0261,6.711,0.017,0.792
5.1,0.32,0.5562,0.0434,0.0252,6.711,0.016,0.738
5.4,0.34,0.5678,0.0402,0.0242,6.711,0.015,0.681
5.7,0.36,0.5768,0.0369,0.0231,5.966,0.015,0.627
6.0,0.38,0.5828,0.0335,0.0218,5.966,0.014,0.569
6.3,0.40,0.5859,0.0300,0.0204,5.220,0.013,0.512
6.6,0.42,0.5851,0.0265,0.0189,5.220,0.012,0.449
6.9,0.44,0.5779,0.0229,0.0173,4.474,0.011,0.387
7.2,0.46,0.5607,0.0192,0.0156,4.474,0.010,0.325
7.5,0.47,0.5288,0.0155,0.0139,3.728,0.009,0.262
7.8,0.49,0.4744,0.0117,0.0122,2.983,0.008,0.200
8.1,0.51,0.3855,0.0079,0.0105,2.983,0.007,0.133
8.4,0.53,0.2406,0.0040,0.0087,2.237,0.006,0.067
8.7,0.55,-0.0018,0.0000,0.0071,2.237,0.005,0.000
