# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1008,0.1960,13022.157,10.363,90.904
3.1,0.04,0.0225,0.1013,0.1912,12705.980,10.111,91.380
6.3,0.09,0.0465,0.1018,0.1862,12368.178,9.842,91.820
9.4,0.13,0.0721,0.1022,0.1809,12020.682,9.566,92.221
12.5,0.17,0.0997,0.1026,0.1750,11629.935,9.255,92.541
15.6,0.21,0.1294,0.1029,0.1691,11233.969,8.940,92.785
18.8,0.26,0.1612,0.1031,0.1631,10836.511,8.623,92.954
21.9,0.30,0.1953,0.1032,0.1572,10445.764,8.313,93.048
25.1,0.34,0.2322,0.1031,0.1511,10041.594,7.991,93.021
28.2,0.38,0.2720,0.1030,0.1449,9628.477,7.662,92.870
31.3,0.43,0.3148,0.1027,0.1387,9216.105,7.334,92.612
34.5,0.47,0.3612,0.1022,0.1324,8799.258,7.002,92.221
37.6,0.51,0.4129,0.1016,0.1256,8344.382,6.640,91.656
40.7,0.55,0.4720,0.1008,0.1181,7844.763,6.242,90.908
43.9,0.60,0.5358,0.0998,0.1109,7371.243,5.866,90.054
47.0,0.64,0.6045,0.0986,0.1041,6915.621,5.503,88.969
50.1,0.68,0.6761,0.0972,0.0978,6500.266,5.173,87.688
53.2,0.72,0.7478,0.0954,0.0923,6129.653,4.878,86.064
56.4,0.77,0.8099,0.0897,0.0848,5633.763,4.483,80.913
59.5,0.81,0.8433,0.0826,0.0791,5256.438,4.183,74.477
62.7,0.85,0.8649,0.0749,0.0737,4894.774,3.895,67.568
65.8,0.89,0.8824,0.0672,0.0681,4521.924,3.598,60.652
68.9,0.94,0.8970,0.0595,0.0620,4122.229,3.280,53.646
72.1,0.98,0.9094,0.0516,0.0555,3688.977,2.935,46.555
75.2,1.02,0.9183,0.0436,0.0484,3217.695,2.560,39.300
78.3,1.06,0.9204,0.0353,0.0408,2710.619,2.157,31.854
81.5,1.11,0.9112,0.0269,0.0326,2167.750,1.725,24.247
84.6,1.15,0.8743,0.0182,0.0239,1589.832,1.265,16.436
87.7,1.19,0.7430,0.0093,0.0148,985.815,0.784,8.349
90.8,1.23,-0.0104,0.0000,0.0058,381.798,0.304,-0.044
