# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1194,    0.0679,    52.199,    0.083,    3.999
0.9,    0.04,    0.0685,    0.1196,    0.0693,    52.945,    0.084,    4.003
1.8,    0.08,    0.1342,    0.1197,    0.0708,    54.436,    0.086,    4.008
2.7,    0.12,    0.1970,    0.1198,    0.0725,    55.182,    0.088,    4.008
3.6,    0.16,    0.2569,    0.1199,    0.0741,    56.673,    0.090,    4.012
4.6,    0.20,    0.3138,    0.1199,    0.0759,    58.165,    0.092,    4.012
5.5,    0.24,    0.3677,    0.1198,    0.0777,    59.656,    0.095,    4.012
6.3,    0.28,    0.4187,    0.1197,    0.0795,    61.147,    0.097,    4.003
7.3,    0.32,    0.4666,    0.1194,    0.0813,    61.893,    0.099,    3.995
8.2,    0.36,    0.5116,    0.1189,    0.0831,    63.384,    0.101,    3.977
9.1,    0.40,    0.5537,    0.1181,    0.0847,    64.876,    0.103,    3.954
10.0,    0.44,    0.5928,    0.1170,    0.0862,    65.622,    0.105,    3.914
10.9,    0.48,    0.6292,    0.1153,    0.0874,    67.113,    0.106,    3.861
11.8,    0.52,    0.6627,    0.1129,    0.0880,    67.113,    0.107,    3.781
12.7,    0.56,    0.6933,    0.1098,    0.0881,    67.113,    0.107,    3.674
13.6,    0.60,    0.7211,    0.1058,    0.0875,    67.113,    0.107,    3.541
14.5,    0.64,    0.7458,    0.1010,    0.0861,    65.622,    0.105,    3.381
15.4,    0.68,    0.7675,    0.0952,    0.0838,    64.130,    0.102,    3.189
16.4,    0.72,    0.7863,    0.0884,    0.0804,    61.147,    0.098,    2.958
17.3,    0.75,    0.8020,    0.0811,    0.0764,    58.165,    0.093,    2.713
18.1,    0.79,    0.8147,    0.0737,    0.0719,    55.182,    0.088,    2.469
19.1,    0.83,    0.8248,    0.0662,    0.0669,    51.453,    0.081,    2.215
20.0,    0.87,    0.8324,    0.0585,    0.0614,    46.979,    0.075,    1.957
20.9,    0.91,    0.8378,    0.0506,    0.0552,    42.505,    0.067,    1.695
21.8,    0.95,    0.8403,    0.0426,    0.0483,    37.285,    0.059,    1.423
22.7,    0.99,    0.8383,    0.0343,    0.0407,    31.319,    0.049,    1.148
23.6,    1.03,    0.8263,    0.0259,    0.0324,    24.608,    0.039,    0.867
24.5,    1.07,    0.7854,    0.0174,    0.0237,    17.897,    0.029,    0.583
25.4,    1.11,    0.6496,    0.0087,    0.0150,    11.185,    0.018,    0.294
26.3,    1.15,    -0.0030,    0.0000,    0.0064,    5.220,    0.008,    0.000
