# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0902,0.0553,4.474,0.015,0.676
0.5,0.05,0.0733,0.0903,0.0566,4.474,0.015,0.676
1.0,0.09,0.1435,0.0905,0.0580,4.474,0.015,0.676
1.5,0.14,0.2104,0.0908,0.0595,5.220,0.016,0.681
2.1,0.18,0.2738,0.0910,0.0611,5.220,0.016,0.681
2.5,0.23,0.3339,0.0912,0.0628,5.220,0.017,0.681
3.1,0.28,0.3905,0.0915,0.0646,5.220,0.017,0.685
3.6,0.32,0.4437,0.0917,0.0665,5.220,0.018,0.685
4.1,0.37,0.4936,0.0918,0.0684,5.966,0.018,0.685
4.6,0.41,0.5402,0.0920,0.0704,5.966,0.019,0.689
5.1,0.46,0.5835,0.0920,0.0725,5.966,0.019,0.689
5.6,0.51,0.6238,0.0920,0.0745,5.966,0.020,0.689
6.1,0.55,0.6610,0.0918,0.0766,6.711,0.020,0.685
6.7,0.60,0.6952,0.0915,0.0786,6.711,0.021,0.685
7.2,0.64,0.7264,0.0906,0.0802,6.711,0.021,0.676
7.6,0.69,0.7547,0.0890,0.0813,6.711,0.021,0.667
8.2,0.74,0.7800,0.0866,0.0816,6.711,0.022,0.649
8.7,0.78,0.8024,0.0834,0.0812,6.711,0.021,0.623
9.2,0.83,0.8220,0.0792,0.0797,6.711,0.021,0.592
9.7,0.87,0.8388,0.0737,0.0767,6.711,0.020,0.552
10.2,0.92,0.8523,0.0668,0.0720,5.966,0.019,0.498
10.7,0.97,0.8618,0.0598,0.0669,5.220,0.018,0.445
11.2,1.01,0.8664,0.0527,0.0615,5.220,0.016,0.396
11.8,1.06,0.8619,0.0455,0.0558,4.474,0.015,0.338
12.2,1.10,0.8466,0.0382,0.0498,4.474,0.013,0.285
12.8,1.15,0.8153,0.0308,0.0433,3.728,0.011,0.231
13.3,1.19,0.7598,0.0232,0.0365,2.983,0.010,0.173
13.8,1.24,0.6592,0.0155,0.0292,2.237,0.008,0.116
14.3,1.29,0.4594,0.0078,0.0217,1.491,0.006,0.058
14.8,1.33,0.0005,0.0000,0.0144,1.491,0.004,0.000
