# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0896,0.0491,331.836,0.244,12.584
2.2,0.05,0.0816,0.0898,0.0506,342.276,0.251,12.606
4.4,0.09,0.1583,0.0900,0.0523,353.462,0.260,12.633
6.7,0.14,0.2302,0.0902,0.0541,365.393,0.268,12.660
8.9,0.18,0.2973,0.0904,0.0559,378.070,0.278,12.691
11.1,0.23,0.3597,0.0907,0.0580,391.492,0.288,12.726
13.3,0.28,0.4175,0.0909,0.0601,406.406,0.298,12.762
15.5,0.32,0.4708,0.0912,0.0624,421.320,0.310,12.802
17.7,0.37,0.5200,0.0915,0.0647,437.726,0.321,12.838
19.9,0.41,0.5652,0.0917,0.0672,454.131,0.333,12.873
22.1,0.46,0.6067,0.0919,0.0697,470.537,0.346,12.900
24.4,0.51,0.6447,0.0920,0.0722,488.433,0.359,12.918
26.6,0.55,0.6794,0.0921,0.0748,505.585,0.371,12.931
28.8,0.60,0.7110,0.0921,0.0774,523.481,0.384,12.927
31.0,0.64,0.7397,0.0916,0.0797,538.395,0.396,12.851
33.2,0.69,0.7657,0.0904,0.0815,550.327,0.404,12.691
35.5,0.74,0.7892,0.0886,0.0826,557.784,0.410,12.433
37.6,0.78,0.8104,0.0859,0.0829,560.766,0.412,12.064
39.9,0.83,0.8293,0.0823,0.0822,555.546,0.408,11.552
42.1,0.87,0.8461,0.0775,0.0800,540.632,0.397,10.871
44.3,0.92,0.8615,0.0706,0.0754,509.313,0.374,9.911
46.5,0.97,0.8739,0.0632,0.0699,472.028,0.347,8.874
48.7,1.01,0.8823,0.0557,0.0639,431.760,0.317,7.820
50.9,1.06,0.8819,0.0481,0.0577,390.001,0.287,6.752
53.2,1.10,0.8704,0.0404,0.0512,346.005,0.254,5.667
55.4,1.15,0.8416,0.0325,0.0444,299.771,0.220,4.559
57.6,1.20,0.7866,0.0244,0.0372,251.301,0.185,3.430
59.8,1.24,0.6824,0.0163,0.0296,200.593,0.147,2.286
62.0,1.29,0.4713,0.0080,0.0219,147.649,0.109,1.125
64.2,1.33,0.0009,0.0000,0.0142,96.195,0.071,0.000
