# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1238,0.0488,229.676,0.200,13.927
1.1,0.03,0.0627,0.1222,0.0496,234.150,0.203,13.745
2.1,0.05,0.1217,0.1204,0.0503,237.133,0.206,13.540
3.2,0.08,0.1775,0.1183,0.0509,240.115,0.208,13.309
4.2,0.10,0.2301,0.1160,0.0513,241.607,0.210,13.047
5.3,0.13,0.2798,0.1134,0.0516,243.098,0.211,12.753
6.4,0.15,0.3268,0.1105,0.0516,243.098,0.211,12.433
7.5,0.18,0.3713,0.1074,0.0515,243.098,0.211,12.077
8.5,0.20,0.4135,0.1039,0.0512,241.607,0.209,11.690
9.6,0.23,0.4534,0.1002,0.0506,238.624,0.207,11.272
10.7,0.25,0.4911,0.0963,0.0499,235.641,0.204,10.840
11.7,0.28,0.5264,0.0924,0.0491,231.913,0.201,10.391
12.8,0.31,0.5588,0.0883,0.0482,227.438,0.197,9.928
13.9,0.33,0.5878,0.0840,0.0473,222.964,0.194,9.452
14.9,0.36,0.6139,0.0796,0.0462,217.744,0.189,8.959
16.0,0.38,0.6375,0.0751,0.0450,212.524,0.184,8.452
17.1,0.41,0.6584,0.0705,0.0436,205.813,0.179,7.931
18.1,0.43,0.6767,0.0658,0.0421,198.356,0.172,7.402
19.2,0.46,0.6922,0.0609,0.0403,190.153,0.165,6.855
20.3,0.48,0.7045,0.0559,0.0384,181.205,0.157,6.294
21.3,0.51,0.7127,0.0508,0.0363,171.511,0.149,5.720
22.4,0.53,0.7162,0.0456,0.0340,160.325,0.139,5.129
23.5,0.56,0.7139,0.0402,0.0316,149.140,0.129,4.528
24.5,0.59,0.7041,0.0348,0.0289,136.463,0.118,3.910
25.6,0.61,0.6839,0.0292,0.0261,123.040,0.107,3.283
26.7,0.64,0.6482,0.0235,0.0231,108.872,0.094,2.647
27.7,0.66,0.5889,0.0177,0.0199,93.958,0.082,1.997
28.8,0.69,0.4904,0.0119,0.0167,78.298,0.068,1.339
29.9,0.71,0.3175,0.0060,0.0134,63.384,0.055,0.672
30.9,0.74,-0.0024,0.0000,0.0102,47.725,0.042,-0.004
