# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1572,0.2956,4787.393,1.988,35.332
3.0,0.04,0.0227,0.1575,0.2857,4627.068,1.921,35.403
5.9,0.08,0.0473,0.1577,0.2742,4440.643,1.844,35.439
8.9,0.12,0.0739,0.1578,0.2636,4269.132,1.773,35.466
11.8,0.16,0.1032,0.1577,0.2516,4074.504,1.692,35.448
14.8,0.21,0.1352,0.1575,0.2398,3883.605,1.612,35.403
17.8,0.25,0.1705,0.1571,0.2276,3686.740,1.531,35.323
20.7,0.29,0.2094,0.1566,0.2154,3489.130,1.449,35.199
23.7,0.33,0.2528,0.1555,0.2026,3280.334,1.362,34.954
26.7,0.37,0.3004,0.1537,0.1895,3069.301,1.274,34.558
29.6,0.41,0.3523,0.1514,0.1769,2864.233,1.189,34.033
32.6,0.45,0.4075,0.1485,0.1650,2672.588,1.110,33.388
35.6,0.49,0.4658,0.1450,0.1537,2489.892,1.034,32.592
38.5,0.54,0.5265,0.1407,0.1430,2316.144,0.962,31.636
41.5,0.58,0.5880,0.1357,0.1330,2154.327,0.894,30.510
44.5,0.62,0.6483,0.1299,0.1237,2002.950,0.832,29.194
47.4,0.66,0.7038,0.1229,0.1150,1862.758,0.773,27.632
50.4,0.70,0.7500,0.1151,0.1074,1738.972,0.722,25.871
53.4,0.74,0.7855,0.1067,0.1006,1629.354,0.677,23.985
56.3,0.78,0.8132,0.0975,0.0937,1518.245,0.630,21.916
59.3,0.82,0.8340,0.0886,0.0875,1416.830,0.588,19.924
62.3,0.86,0.8526,0.0797,0.0807,1307.958,0.543,17.904
65.2,0.91,0.8690,0.0705,0.0735,1189.391,0.494,15.849
68.2,0.95,0.8831,0.0611,0.0655,1061.131,0.440,13.736
71.2,0.99,0.8945,0.0515,0.0569,920.939,0.382,11.574
74.1,1.03,0.9004,0.0416,0.0476,770.308,0.320,9.355
77.1,1.07,0.8970,0.0316,0.0377,609.982,0.253,7.099
80.1,1.11,0.8761,0.0214,0.0271,439.217,0.182,4.804
83.0,1.15,0.8011,0.0109,0.0157,253.538,0.105,2.447
86.0,1.19,0.0192,0.0001,0.0038,60.402,0.025,0.013
