# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0890,0.0944,1693.484,0.898,23.945
3.0,0.05,0.0435,0.0893,0.0940,1686.773,0.895,24.025
6.1,0.09,0.0875,0.0896,0.0938,1683.790,0.893,24.114
9.2,0.14,0.1317,0.0899,0.0938,1683.045,0.893,24.207
12.2,0.18,0.1762,0.0903,0.0939,1685.282,0.894,24.301
15.3,0.23,0.2207,0.0907,0.0941,1687.519,0.895,24.398
18.3,0.27,0.2653,0.0910,0.0943,1691.247,0.897,24.492
21.4,0.32,0.3096,0.0913,0.0946,1697.213,0.900,24.581
24.4,0.37,0.3538,0.0917,0.0949,1703.179,0.904,24.665
27.5,0.41,0.3976,0.0919,0.0953,1709.890,0.907,24.745
30.5,0.46,0.4416,0.0922,0.0956,1715.110,0.910,24.808
33.6,0.50,0.4856,0.0923,0.0958,1718.838,0.912,24.848
36.7,0.55,0.5292,0.0924,0.0959,1721.821,0.913,24.866
39.7,0.60,0.5728,0.0923,0.0959,1721.821,0.913,24.843
42.7,0.64,0.6155,0.0917,0.0955,1714.364,0.909,24.683
45.8,0.69,0.6572,0.0906,0.0947,1698.704,0.901,24.376
48.9,0.73,0.6988,0.0890,0.0933,1674.096,0.888,23.949
51.9,0.78,0.7395,0.0870,0.0916,1642.777,0.872,23.407
54.9,0.82,0.7797,0.0843,0.0891,1598.781,0.848,22.686
58.0,0.87,0.8179,0.0804,0.0856,1535.396,0.815,21.649
61.1,0.92,0.8509,0.0748,0.0806,1445.166,0.767,20.137
64.1,0.96,0.8749,0.0671,0.0738,1324.363,0.702,18.069
67.2,1.01,0.8846,0.0593,0.0675,1211.017,0.642,15.947
70.2,1.05,0.8837,0.0513,0.0611,1096.179,0.582,13.798
73.3,1.10,0.8697,0.0431,0.0545,977.613,0.519,11.605
76.4,1.14,0.8383,0.0347,0.0475,851.589,0.452,9.350
79.4,1.19,0.7790,0.0262,0.0401,719.600,0.382,7.064
82.4,1.24,0.6695,0.0176,0.0325,583.883,0.310,4.742
85.5,1.28,0.4567,0.0088,0.0247,442.946,0.235,2.366
88.6,1.33,0.0060,0.0001,0.0168,301.263,0.160,0.022
