# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1227,0.0973,595.068,0.474,16.427
1.6,0.04,0.0450,0.1228,0.0962,588.357,0.469,16.436
3.2,0.07,0.0911,0.1228,0.0951,581.646,0.463,16.436
4.8,0.11,0.1381,0.1227,0.0940,574.935,0.458,16.427
6.4,0.14,0.1862,0.1226,0.0929,568.223,0.452,16.409
8.0,0.18,0.2351,0.1224,0.0917,561.512,0.447,16.378
9.7,0.21,0.2849,0.1220,0.0906,554.055,0.441,16.329
11.3,0.25,0.3355,0.1214,0.0893,546.598,0.435,16.254
12.9,0.28,0.3864,0.1206,0.0880,539.141,0.429,16.147
14.5,0.32,0.4376,0.1195,0.0867,530.193,0.422,16.000
16.1,0.35,0.4884,0.1180,0.0852,521.244,0.415,15.791
17.7,0.39,0.5382,0.1159,0.0835,510.804,0.407,15.511
19.4,0.42,0.5861,0.1131,0.0816,499.619,0.398,15.142
21.0,0.46,0.6308,0.1097,0.0797,487.688,0.388,14.679
22.6,0.49,0.6715,0.1055,0.0776,475.011,0.378,14.128
24.2,0.53,0.7076,0.1008,0.0753,460.843,0.367,13.487
25.8,0.56,0.7394,0.0953,0.0727,445.183,0.354,12.753
27.4,0.60,0.7666,0.0890,0.0696,425.795,0.339,11.912
29.0,0.63,0.7891,0.0823,0.0662,404.915,0.322,11.018
30.6,0.67,0.8084,0.0756,0.0626,383.290,0.305,10.115
32.2,0.71,0.8254,0.0687,0.0587,359.427,0.286,9.190
33.8,0.74,0.8398,0.0616,0.0543,332.582,0.265,8.251
35.5,0.78,0.8515,0.0544,0.0496,303.500,0.242,7.291
37.1,0.81,0.8596,0.0471,0.0444,272.180,0.216,6.303
38.7,0.85,0.8631,0.0396,0.0388,237.878,0.189,5.302
40.3,0.88,0.8607,0.0319,0.0327,199.848,0.159,4.275
41.9,0.92,0.8436,0.0241,0.0262,160.325,0.128,3.225
43.5,0.95,0.7940,0.0162,0.0194,118.566,0.095,2.166
45.2,0.99,0.6473,0.0082,0.0124,76.061,0.061,1.094
46.8,1.02,-0.0064,0.0000,0.0056,34.302,0.027,-0.004
