# J, eta_p, CT, CP
0.0,0.00,0.0973,0.0661
0.0,0.05,0.0971,0.0643
0.1,0.09,0.0967,0.0626
0.1,0.14,0.0962,0.0607
0.1,0.19,0.0955,0.0587
0.1,0.24,0.0947,0.0567
0.2,0.29,0.0936,0.0546
0.2,0.34,0.0922,0.0524
0.2,0.39,0.0905,0.0502
0.2,0.44,0.0884,0.0481
0.3,0.50,0.0858,0.0462
0.3,0.54,0.0829,0.0445
0.3,0.59,0.0797,0.0430
0.3,0.62,0.0761,0.0417
0.4,0.66,0.0721,0.0403
0.4,0.69,0.0680,0.0390
0.4,0.71,0.0638,0.0377
0.4,0.73,0.0595,0.0362
0.5,0.75,0.0550,0.0346
0.5,0.77,0.0505,0.0328
0.5,0.78,0.0459,0.0308
0.5,0.79,0.0412,0.0286
0.6,0.80,0.0363,0.0262
0.6,0.80,0.0314,0.0236
0.6,0.80,0.0263,0.0207
0.7,0.79,0.0212,0.0177
0.7,0.75,0.0160,0.0146
0.7,0.67,0.0108,0.0114
0.7,0.50,0.0054,0.0080
0.8,-0.00,-0.0000,0.0050
