# J, eta_p, CT, CP
0.0,0.00,0.1126,0.0655
0.0,0.05,0.1122,0.0643
0.1,0.10,0.1116,0.0632
0.1,0.15,0.1109,0.0619
0.1,0.21,0.1100,0.0607
0.1,0.26,0.1088,0.0591
0.2,0.31,0.1074,0.0584
0.2,0.36,0.1057,0.0570
0.2,0.41,0.1036,0.0561
0.2,0.46,0.1012,0.0552
0.3,0.50,0.0984,0.0544
0.3,0.54,0.0952,0.0533
0.3,0.58,0.0917,0.0521
0.4,0.62,0.0879,0.0508
0.4,0.65,0.0838,0.0495
0.4,0.69,0.0794,0.0479
0.4,0.71,0.0744,0.0462
0.5,0.74,0.0694,0.0443
0.5,0.76,0.0643,0.0422
0.5,0.77,0.0590,0.0400
0.5,0.79,0.0536,0.0375
0.6,0.80,0.0480,0.0347
0.6,0.81,0.0424,0.0316
0.6,0.82,0.0366,0.0284
0.7,0.82,0.0308,0.0249
0.7,0.81,0.0248,0.0212
0.7,0.78,0.0188,0.0174
0.7,0.70,0.0126,0.0134
0.8,0.53,0.0063,0.0092
0.8,-0.00,-0.0000,0.0055
