# J, eta_p, CT, CP
0.0,0.00,0.0922,0.1055
0.0,0.04,0.0935,0.1167
0.1,0.08,0.0935,0.1108
0.1,0.12,0.0935,0.1112
0.2,0.17,0.0936,0.1032
0.2,0.21,0.0937,0.1015
0.2,0.25,0.0938,0.1006
0.3,0.30,0.0933,0.0930
0.3,0.35,0.0928,0.0912
0.3,0.39,0.0930,0.0890
0.4,0.43,0.0928,0.0881
0.4,0.47,0.0922,0.0876
0.5,0.53,0.0916,0.0834
0.5,0.58,0.0906,0.0805
0.5,0.62,0.0894,0.0793
0.6,0.67,0.0876,0.0771
0.6,0.71,0.0850,0.0749
0.7,0.75,0.0817,0.0727
0.7,0.78,0.0774,0.0699
0.7,0.81,0.0719,0.0663
0.8,0.82,0.0660,0.0626
0.8,0.84,0.0597,0.0585
0.8,0.85,0.0530,0.0536
0.9,0.86,0.0460,0.0482
0.9,0.86,0.0389,0.0427
1.0,0.84,0.0316,0.0369
1.0,0.81,0.0242,0.0308
1.0,0.72,0.0160,0.0239
1.1,0.52,0.0080,0.0172
1.1,0.01,0.0001,0.0107
