# J, eta_p, CT, CP
0.0,0.00,0.0851,0.0297
0.0,0.05,0.0833,0.0295
0.0,0.10,0.0815,0.0292
0.1,0.15,0.0795,0.0289
0.1,0.19,0.0774,0.0286
0.1,0.23,0.0752,0.0282
0.1,0.28,0.0729,0.0279
0.1,0.32,0.0705,0.0275
0.1,0.35,0.0681,0.0271
0.2,0.39,0.0655,0.0267
0.2,0.42,0.0630,0.0262
0.2,0.45,0.0603,0.0257
0.2,0.48,0.0576,0.0252
0.2,0.51,0.0549,0.0246
0.2,0.53,0.0520,0.0239
0.3,0.56,0.0491,0.0232
0.3,0.58,0.0461,0.0225
0.3,0.59,0.0430,0.0217
0.3,0.61,0.0398,0.0208
0.3,0.62,0.0366,0.0198
0.3,0.63,0.0333,0.0187
0.4,0.63,0.0299,0.0176
0.4,0.63,0.0265,0.0164
0.4,0.62,0.0229,0.0151
0.4,0.60,0.0193,0.0137
0.4,0.57,0.0156,0.0123
0.4,0.51,0.0117,0.0109
0.5,0.41,0.0079,0.0094
0.5,0.26,0.0039,0.0080
0.5,-0.00,-0.0000,0.0066
