# J, eta_p, CT, CP
0.0,0.00,0.1126,0.0983
0.0,0.05,0.1127,0.0972
0.1,0.10,0.1128,0.0958
0.1,0.14,0.1128,0.0943
0.1,0.19,0.1128,0.0928
0.2,0.24,0.1128,0.0914
0.2,0.29,0.1126,0.0897
0.2,0.33,0.1124,0.0879
0.3,0.39,0.1119,0.0854
0.3,0.44,0.1114,0.0837
0.4,0.48,0.1105,0.0825
0.4,0.53,0.1092,0.0808
0.4,0.59,0.1072,0.0783
0.5,0.63,0.1046,0.0764
0.5,0.67,0.1014,0.0758
0.5,0.70,0.0973,0.0740
0.6,0.74,0.0922,0.0714
0.6,0.76,0.0863,0.0688
0.6,0.78,0.0802,0.0656
0.7,0.80,0.0738,0.0622
0.7,0.82,0.0674,0.0587
0.7,0.83,0.0605,0.0544
0.8,0.85,0.0534,0.0495
0.8,0.86,0.0461,0.0442
0.8,0.86,0.0387,0.0384
0.9,0.86,0.0312,0.0325
0.9,0.84,0.0236,0.0262
1.0,0.79,0.0160,0.0197
1.0,0.64,0.0081,0.0128
1.0,-0.01,-0.0000,0.0064
