# J, eta_p, CT, CP
0.0,0.00,0.0939,0.0900
0.0,0.06,0.0942,0.0899
0.1,0.12,0.0945,0.0915
0.1,0.18,0.0948,0.0911
0.2,0.23,0.0950,0.0906
0.2,0.28,0.0952,0.0904
0.3,0.33,0.0954,0.0904
0.3,0.38,0.0956,0.0907
0.3,0.43,0.0957,0.0907
0.4,0.47,0.0957,0.0906
0.4,0.51,0.0957,0.0908
0.5,0.55,0.0954,0.0902
0.5,0.59,0.0950,0.0888
0.6,0.63,0.0946,0.0895
0.6,0.66,0.0938,0.0898
0.7,0.70,0.0921,0.0891
0.7,0.73,0.0898,0.0877
0.7,0.76,0.0866,0.0858
0.8,0.79,0.0825,0.0830
0.8,0.81,0.0767,0.0785
0.9,0.83,0.0699,0.0731
0.9,0.85,0.0626,0.0672
1.0,0.86,0.0553,0.0616
1.0,0.86,0.0480,0.0558
1.0,0.85,0.0400,0.0488
1.1,0.83,0.0322,0.0423
1.1,0.77,0.0246,0.0361
1.2,0.68,0.0166,0.0290
1.2,0.47,0.0082,0.0216
1.3,-0.03,-0.0007,0.0142
