# J, eta_p, CT, CP
0.0,0.00,0.1025,0.0526
0.0,0.06,0.1021,0.0528
0.1,0.11,0.1016,0.0530
0.1,0.16,0.1011,0.0531
0.1,0.21,0.1005,0.0531
0.1,0.26,0.0996,0.0531
0.2,0.31,0.0986,0.0531
0.2,0.35,0.0974,0.0529
0.2,0.39,0.0959,0.0526
0.2,0.44,0.0941,0.0522
0.3,0.48,0.0918,0.0516
0.3,0.51,0.0889,0.0506
0.3,0.55,0.0854,0.0494
0.3,0.58,0.0815,0.0482
0.4,0.61,0.0775,0.0468
0.4,0.63,0.0733,0.0455
0.4,0.66,0.0689,0.0440
0.4,0.68,0.0645,0.0424
0.5,0.69,0.0598,0.0407
0.5,0.71,0.0550,0.0387
0.5,0.72,0.0501,0.0365
0.5,0.72,0.0451,0.0342
0.6,0.73,0.0400,0.0316
0.6,0.72,0.0346,0.0288
0.6,0.71,0.0291,0.0257
0.6,0.69,0.0235,0.0224
0.7,0.64,0.0176,0.0189
0.7,0.55,0.0119,0.0155
0.7,0.38,0.0060,0.0119
0.7,-0.00,-0.0000,0.0084
