# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1090,0.0620,22.371,0.108,3.127
0.5,0.04,0.0700,0.1092,0.0634,23.117,0.110,3.132
1.0,0.08,0.1370,0.1093,0.0649,23.862,0.113,3.136
1.6,0.12,0.2009,0.1095,0.0665,23.862,0.116,3.145
2.1,0.16,0.2618,0.1097,0.0682,24.608,0.119,3.149
2.6,0.20,0.3195,0.1099,0.0699,25.354,0.122,3.154
3.1,0.24,0.3741,0.1101,0.0718,26.099,0.125,3.158
3.6,0.28,0.4257,0.1102,0.0737,26.845,0.128,3.163
4.1,0.33,0.4741,0.1103,0.0757,27.591,0.132,3.167
4.6,0.37,0.5196,0.1104,0.0778,28.337,0.135,3.167
5.2,0.41,0.5622,0.1104,0.0799,29.082,0.139,3.167
5.7,0.45,0.6020,0.1101,0.0818,29.828,0.142,3.158
6.2,0.49,0.6394,0.1091,0.0832,30.574,0.145,3.132
6.7,0.53,0.6740,0.1071,0.0840,30.574,0.146,3.074
7.2,0.57,0.7056,0.1042,0.0840,30.574,0.146,2.989
7.7,0.61,0.7342,0.1002,0.0832,30.574,0.145,2.874
8.3,0.65,0.7594,0.0952,0.0815,29.828,0.142,2.731
8.8,0.69,0.7809,0.0891,0.0789,29.082,0.137,2.558
9.3,0.73,0.7986,0.0824,0.0755,27.591,0.131,2.362
9.8,0.77,0.8124,0.0756,0.0719,26.099,0.125,2.166
10.3,0.81,0.8229,0.0686,0.0678,24.608,0.118,1.971
10.9,0.85,0.8302,0.0616,0.0633,23.117,0.110,1.766
11.4,0.89,0.8345,0.0544,0.0583,20.880,0.101,1.561
11.9,0.94,0.8364,0.0470,0.0526,19.388,0.092,1.352
12.4,0.98,0.8345,0.0395,0.0462,17.151,0.080,1.134
12.9,1.02,0.8262,0.0318,0.0391,14.168,0.068,0.912
13.4,1.06,0.8055,0.0239,0.0314,11.185,0.055,0.685
13.9,1.10,0.7536,0.0160,0.0234,8.203,0.041,0.458
14.4,1.14,0.6166,0.0081,0.0150,5.220,0.026,0.231
15.0,1.18,-0.0004,0.0000,0.0068,2.237,0.012,0.000
