# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1094,0.0458,39.522,0.127,5.360
0.5,0.03,0.0647,0.1088,0.0465,40.268,0.129,5.329
1.0,0.06,0.1265,0.1079,0.0471,41.013,0.131,5.284
1.5,0.08,0.1855,0.1068,0.0477,41.759,0.132,5.231
2.0,0.11,0.2417,0.1055,0.0482,41.759,0.134,5.169
2.5,0.14,0.2950,0.1040,0.0487,42.505,0.135,5.093
3.0,0.17,0.3455,0.1022,0.0490,42.505,0.136,5.009
3.4,0.19,0.3932,0.1002,0.0493,43.251,0.137,4.911
3.9,0.22,0.4380,0.0980,0.0494,43.251,0.137,4.800
4.4,0.25,0.4801,0.0954,0.0494,43.251,0.137,4.675
4.9,0.28,0.5193,0.0927,0.0493,43.251,0.137,4.542
5.4,0.30,0.5556,0.0896,0.0490,42.505,0.136,4.390
5.9,0.33,0.5889,0.0863,0.0486,42.505,0.135,4.230
6.4,0.36,0.6193,0.0828,0.0480,41.759,0.133,4.057
6.9,0.39,0.6468,0.0790,0.0472,41.013,0.131,3.870
7.4,0.41,0.6713,0.0748,0.0462,40.268,0.128,3.665
7.9,0.44,0.6927,0.0702,0.0448,38.776,0.124,3.438
8.4,0.47,0.7110,0.0654,0.0432,37.285,0.120,3.207
8.9,0.50,0.7265,0.0606,0.0415,35.794,0.115,2.967
9.3,0.52,0.7393,0.0556,0.0395,34.302,0.109,2.727
9.8,0.55,0.7496,0.0505,0.0372,32.065,0.103,2.473
10.3,0.58,0.7568,0.0453,0.0347,30.574,0.096,2.220
10.8,0.61,0.7606,0.0400,0.0319,27.591,0.089,1.957
11.3,0.64,0.7607,0.0345,0.0288,25.354,0.080,1.690
11.8,0.66,0.7555,0.0289,0.0254,22.371,0.070,1.419
12.3,0.69,0.7390,0.0233,0.0217,18.642,0.060,1.139
12.8,0.72,0.7020,0.0175,0.0179,15.660,0.050,0.859
13.3,0.75,0.6260,0.0117,0.0140,11.931,0.039,0.574
13.8,0.77,0.4585,0.0059,0.0099,8.948,0.028,0.289
14.3,0.80,-0.0004,0.0000,0.0063,5.220,0.017,0.000
