# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1345,0.0798,27.591,0.038,2.242
0.8,0.04,0.0692,0.1347,0.0818,28.337,0.039,2.246
1.7,0.08,0.1351,0.1349,0.0838,29.082,0.040,2.251
2.6,0.13,0.1978,0.1351,0.0861,29.828,0.041,2.251
3.5,0.17,0.2571,0.1354,0.0884,30.574,0.042,2.255
4.3,0.21,0.3132,0.1356,0.0909,31.319,0.043,2.260
5.2,0.25,0.3661,0.1358,0.0934,32.065,0.044,2.264
6.1,0.29,0.4159,0.1359,0.0960,33.556,0.045,2.264
7.0,0.34,0.4628,0.1358,0.0986,34.302,0.047,2.264
7.8,0.38,0.5069,0.1355,0.1011,35.048,0.048,2.260
8.7,0.42,0.5482,0.1350,0.1034,35.794,0.049,2.251
9.6,0.46,0.5868,0.1340,0.1055,36.539,0.050,2.233
10.5,0.50,0.6231,0.1320,0.1068,37.285,0.050,2.202
11.3,0.55,0.6571,0.1285,0.1068,37.285,0.050,2.144
12.2,0.59,0.6881,0.1231,0.1051,36.539,0.050,2.051
13.1,0.63,0.7153,0.1163,0.1024,35.794,0.048,1.939
13.9,0.67,0.7394,0.1095,0.0995,34.302,0.047,1.824
14.8,0.71,0.7601,0.1025,0.0962,33.556,0.045,1.708
15.7,0.76,0.7773,0.0953,0.0927,32.065,0.044,1.588
16.5,0.80,0.7917,0.0880,0.0886,30.574,0.042,1.468
17.4,0.84,0.8032,0.0804,0.0841,29.082,0.040,1.339
18.3,0.88,0.8122,0.0725,0.0787,27.591,0.037,1.210
19.2,0.92,0.8185,0.0641,0.0723,25.354,0.034,1.068
20.0,0.97,0.8227,0.0555,0.0651,22.371,0.031,0.925
20.9,1.01,0.8236,0.0465,0.0569,19.388,0.027,0.774
21.8,1.05,0.8169,0.0374,0.0481,16.405,0.023,0.623
22.7,1.09,0.7862,0.0282,0.0391,13.423,0.018,0.472
23.5,1.13,0.7056,0.0188,0.0303,10.440,0.014,0.316
24.4,1.18,0.5079,0.0095,0.0219,7.457,0.010,0.156
25.3,1.22,-0.0004,0.0000,0.0143,5.220,0.007,0.000
