# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1467,0.0737,397.458,0.271,16.685
1.3,0.03,0.0557,0.1440,0.0718,387.018,0.264,16.387
2.6,0.06,0.1118,0.1412,0.0701,378.070,0.258,16.063
3.9,0.08,0.1677,0.1381,0.0685,369.867,0.252,15.711
5.3,0.11,0.2227,0.1347,0.0671,362.410,0.247,15.329
6.6,0.14,0.2764,0.1311,0.0658,354.953,0.242,14.915
7.9,0.17,0.3282,0.1272,0.0645,348.242,0.237,14.475
9.2,0.19,0.3776,0.1230,0.0633,341.531,0.233,13.999
10.5,0.22,0.4240,0.1185,0.0620,334.819,0.228,13.483
11.8,0.25,0.4666,0.1138,0.0609,328.854,0.224,12.944
13.1,0.28,0.5058,0.1091,0.0598,322.888,0.220,12.406
14.5,0.31,0.5425,0.1042,0.0586,316.177,0.216,11.855
15.8,0.33,0.5769,0.0992,0.0572,308.720,0.211,11.285
17.1,0.36,0.6090,0.0939,0.0556,299.771,0.205,10.689
18.4,0.39,0.6387,0.0885,0.0538,290.077,0.198,10.071
19.7,0.42,0.6658,0.0831,0.0519,279.637,0.191,9.448
21.1,0.44,0.6905,0.0775,0.0498,268.452,0.183,8.816
22.4,0.47,0.7127,0.0720,0.0477,257.266,0.175,8.194
23.7,0.50,0.7320,0.0665,0.0454,244.590,0.167,7.562
25.0,0.53,0.7475,0.0608,0.0429,231.167,0.158,6.917
26.3,0.55,0.7590,0.0551,0.0403,217.744,0.148,6.272
27.6,0.58,0.7661,0.0494,0.0376,202.830,0.138,5.618
28.9,0.61,0.7665,0.0435,0.0346,187.171,0.127,4.946
30.3,0.64,0.7539,0.0371,0.0314,169.274,0.115,4.217
31.6,0.67,0.7231,0.0312,0.0287,155.106,0.106,3.550
32.9,0.69,0.6862,0.0250,0.0252,136.463,0.093,2.838
34.2,0.72,0.5654,0.0181,0.0230,124.532,0.085,2.055
35.5,0.75,0.4824,0.0126,0.0196,105.889,0.072,1.437
36.8,0.78,0.2783,0.0055,0.0155,83.518,0.057,0.632
38.1,0.80,0.0150,0.0003,0.0139,75.316,0.051,0.031
