# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1241,0.0643,385.527,0.368,17.584
1.2,0.03,0.0534,0.1232,0.0635,381.053,0.364,17.450
2.3,0.06,0.1071,0.1221,0.0627,375.833,0.359,17.295
3.5,0.08,0.1611,0.1208,0.0619,371.359,0.355,17.117
4.6,0.11,0.2149,0.1193,0.0611,366.884,0.350,16.912
5.8,0.14,0.2683,0.1176,0.0603,361.664,0.346,16.672
7.0,0.17,0.3210,0.1157,0.0595,357.190,0.341,16.396
8.1,0.19,0.3726,0.1135,0.0586,351.970,0.336,16.080
9.3,0.22,0.4225,0.1109,0.0577,346.005,0.331,15.711
10.5,0.25,0.4703,0.1078,0.0567,340.039,0.325,15.275
11.6,0.28,0.5153,0.1043,0.0557,334.074,0.319,14.777
12.8,0.30,0.5563,0.1004,0.0546,327.362,0.313,14.230
14.0,0.33,0.5932,0.0962,0.0536,321.397,0.307,13.638
15.2,0.36,0.6265,0.0918,0.0524,313.940,0.300,13.007
16.3,0.39,0.6567,0.0871,0.0510,306.483,0.292,12.335
17.5,0.41,0.6842,0.0822,0.0496,297.534,0.284,11.645
18.6,0.44,0.7092,0.0772,0.0479,287.094,0.274,10.938
19.8,0.47,0.7319,0.0720,0.0460,275.909,0.263,10.204
21.0,0.50,0.7522,0.0666,0.0439,263.232,0.251,9.439
22.1,0.52,0.7697,0.0611,0.0415,249.064,0.238,8.661
23.3,0.55,0.7845,0.0555,0.0389,233.404,0.223,7.860
24.5,0.58,0.7964,0.0497,0.0361,216.253,0.207,7.046
25.6,0.61,0.8037,0.0439,0.0330,198.356,0.189,6.214
26.8,0.63,0.8065,0.0379,0.0297,178.222,0.170,5.369
27.9,0.66,0.8029,0.0318,0.0261,156.597,0.150,4.506
29.1,0.69,0.7885,0.0256,0.0223,134.226,0.128,3.630
30.3,0.72,0.7547,0.0193,0.0183,109.618,0.105,2.740
31.4,0.74,0.6785,0.0130,0.0142,85.010,0.081,1.837
32.6,0.77,0.4940,0.0065,0.0102,61.147,0.058,0.921
33.8,0.80,-0.0050,0.0000,0.0063,38.031,0.036,-0.004
