# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1333,0.1140,3358.632,1.887,54.589
2.0,0.03,0.0342,0.1327,0.1082,3188.613,1.791,54.339
4.0,0.06,0.0719,0.1319,0.1023,3014.865,1.694,54.010
6.0,0.08,0.1136,0.1308,0.0964,2840.371,1.596,53.561
8.0,0.11,0.1593,0.1293,0.0906,2668.860,1.499,52.961
10.1,0.14,0.2095,0.1275,0.0849,2501.823,1.405,52.218
12.0,0.17,0.2636,0.1254,0.0796,2345.972,1.318,51.341
14.0,0.20,0.3207,0.1229,0.0748,2205.035,1.239,50.323
16.0,0.22,0.3801,0.1199,0.0704,2074.537,1.165,49.113
18.1,0.25,0.4406,0.1165,0.0663,1955.225,1.098,47.689
20.1,0.28,0.4987,0.1122,0.0628,1850.081,1.039,45.968
22.1,0.31,0.5520,0.1075,0.0598,1761.343,0.990,44.042
24.1,0.33,0.5959,0.1026,0.0576,1697.959,0.954,42.009
26.1,0.36,0.6331,0.0974,0.0558,1645.014,0.924,39.905
28.1,0.39,0.6660,0.0921,0.0540,1592.069,0.894,37.730
30.1,0.42,0.6958,0.0867,0.0522,1536.887,0.863,35.523
32.1,0.45,0.7233,0.0812,0.0501,1477.231,0.830,33.264
34.1,0.47,0.7486,0.0756,0.0479,1410.864,0.793,30.955
36.1,0.50,0.7718,0.0698,0.0454,1338.531,0.752,28.584
38.1,0.53,0.7928,0.0639,0.0427,1258.741,0.707,26.156
40.1,0.56,0.8111,0.0579,0.0398,1172.986,0.659,23.696
42.2,0.59,0.8264,0.0518,0.0367,1082.011,0.608,21.205
44.2,0.61,0.8381,0.0456,0.0334,985.070,0.553,18.691
46.2,0.64,0.8449,0.0393,0.0298,879.180,0.494,16.089
48.2,0.67,0.8443,0.0331,0.0262,772.545,0.434,13.536
50.2,0.70,0.8291,0.0262,0.0220,649.505,0.365,10.729
52.2,0.73,0.7889,0.0200,0.0184,542.124,0.304,8.194
54.2,0.75,0.6935,0.0133,0.0145,426.540,0.240,5.458
56.2,0.78,0.4635,0.0065,0.0110,325.125,0.183,2.682
58.2,0.81,-0.0028,0.0000,0.0082,243.098,0.136,-0.013
