# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1406,0.0813,158.088,0.058,5.525
2.0,0.04,0.0668,0.1408,0.0833,161.817,0.060,5.529
3.9,0.08,0.1305,0.1410,0.0854,166.291,0.061,5.538
5.9,0.12,0.1911,0.1412,0.0876,170.765,0.063,5.547
7.8,0.16,0.2485,0.1414,0.0900,175.239,0.064,5.556
9.8,0.20,0.3029,0.1416,0.0924,179.714,0.066,5.560
11.8,0.24,0.3543,0.1416,0.0948,184.188,0.068,5.560
13.7,0.28,0.4029,0.1415,0.0972,189.408,0.069,5.560
15.6,0.32,0.4487,0.1412,0.0996,193.882,0.071,5.547
17.6,0.36,0.4918,0.1407,0.1018,198.356,0.073,5.529
19.6,0.40,0.5322,0.1398,0.1039,202.085,0.074,5.494
21.5,0.43,0.5702,0.1383,0.1055,205.067,0.075,5.436
23.5,0.47,0.6058,0.1361,0.1066,207.305,0.076,5.347
25.4,0.51,0.6391,0.1331,0.1070,208.050,0.076,5.227
27.4,0.55,0.6700,0.1290,0.1066,207.305,0.076,5.071
29.4,0.59,0.6986,0.1239,0.1052,204.322,0.075,4.866
31.3,0.63,0.7249,0.1174,0.1024,199.102,0.073,4.613
33.3,0.67,0.7487,0.1095,0.0983,190.899,0.070,4.301
35.2,0.71,0.7694,0.1014,0.0938,182.696,0.067,3.981
37.2,0.75,0.7871,0.0931,0.0889,173.002,0.063,3.656
39.2,0.79,0.8013,0.0847,0.0835,162.563,0.060,3.327
41.1,0.83,0.8121,0.0760,0.0777,151.377,0.055,2.985
43.1,0.87,0.8187,0.0671,0.0713,138.700,0.051,2.638
45.0,0.91,0.8203,0.0580,0.0643,125.278,0.046,2.277
47.0,0.95,0.8146,0.0488,0.0568,110.364,0.041,1.917
49.0,0.99,0.7991,0.0393,0.0486,94.704,0.035,1.544
50.9,1.03,0.7654,0.0297,0.0398,77.553,0.028,1.165
52.9,1.07,0.6917,0.0199,0.0307,59.656,0.022,0.783
54.8,1.11,0.5226,0.0100,0.0212,41.013,0.015,0.391
56.8,1.15,-0.0006,0.0000,0.0115,22.371,0.008,0.000
