# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1057,    0.0572,    106.635,    0.204,    7.767
1.1,    0.04,    0.0777,    0.1059,    0.0588,    109.618,    0.210,    7.780
2.2,    0.09,    0.1512,    0.1061,    0.0606,    113.346,    0.216,    7.798
3.3,    0.13,    0.2204,    0.1064,    0.0625,    116.329,    0.223,    7.811
4.4,    0.17,    0.2855,    0.1066,    0.0645,    120.058,    0.230,    7.829
5.5,    0.22,    0.3464,    0.1068,    0.0665,    123.786,    0.237,    7.847
6.6,    0.26,    0.4034,    0.1070,    0.0687,    128.260,    0.245,    7.860
7.7,    0.30,    0.4564,    0.1071,    0.0709,    131.989,    0.253,    7.869
8.8,    0.35,    0.5056,    0.1073,    0.0733,    136.463,    0.261,    7.878
9.9,    0.39,    0.5510,    0.1073,    0.0757,    140.937,    0.270,    7.882
11.0,    0.43,    0.5930,    0.1073,    0.0781,    145.411,    0.278,    7.882
12.1,    0.47,    0.6317,    0.1072,    0.0806,    150.631,    0.287,    7.873
13.1,    0.52,    0.6671,    0.1069,    0.0830,    155.106,    0.296,    7.851
14.3,    0.56,    0.6995,    0.1061,    0.0852,    158.834,    0.303,    7.798
15.3,    0.60,    0.7294,    0.1041,    0.0863,    161.071,    0.307,    7.651
16.5,    0.65,    0.7565,    0.1007,    0.0862,    161.071,    0.307,    7.402
17.5,    0.69,    0.7803,    0.0963,    0.0852,    158.834,    0.304,    7.073
18.6,    0.73,    0.8014,    0.0910,    0.0833,    155.106,    0.297,    6.681
19.7,    0.78,    0.8198,    0.0847,    0.0802,    149.886,    0.286,    6.219
20.8,    0.82,    0.8355,    0.0776,    0.0762,    142.429,    0.272,    5.703
21.9,    0.86,    0.8486,    0.0705,    0.0717,    133.480,    0.255,    5.178
23.0,    0.91,    0.8589,    0.0632,    0.0667,    124.532,    0.238,    4.644
24.1,    0.95,    0.8672,    0.0559,    0.0612,    114.092,    0.218,    4.101
25.2,    0.99,    0.8737,    0.0483,    0.0549,    102.161,    0.196,    3.550
26.3,    1.04,    0.8772,    0.0406,    0.0480,    89.484,    0.171,    2.985
27.4,    1.08,    0.8778,    0.0327,    0.0402,    75.316,    0.143,    2.406
28.5,    1.12,    0.8705,    0.0247,    0.0319,    59.656,    0.114,    1.815
29.6,    1.17,    0.8441,    0.0165,    0.0228,    42.505,    0.081,    1.214
30.7,    1.21,    0.7560,    0.0083,    0.0133,    24.608,    0.047,    0.609
31.8,    1.25,    -0.0001,    0.0000,    0.0036,    6.711,    0.013,    0.000
