# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1200,0.0703,13.423,0.012,1.045
0.9,0.04,0.0715,0.1202,0.0720,14.168,0.012,1.050
1.9,0.09,0.1397,0.1204,0.0739,14.168,0.012,1.050
2.9,0.13,0.2045,0.1206,0.0759,14.914,0.013,1.054
3.8,0.17,0.2658,0.1208,0.0780,14.914,0.013,1.054
4.7,0.21,0.3237,0.1210,0.0801,15.660,0.013,1.054
5.7,0.26,0.3783,0.1210,0.0823,15.660,0.014,1.059
6.7,0.30,0.4296,0.1210,0.0845,16.405,0.014,1.054
7.6,0.34,0.4778,0.1207,0.0867,16.405,0.015,1.054
8.5,0.39,0.5228,0.1203,0.0888,17.151,0.015,1.050
9.5,0.43,0.5648,0.1195,0.0907,17.151,0.015,1.041
10.4,0.47,0.6037,0.1184,0.0925,17.897,0.015,1.032
11.4,0.51,0.6395,0.1169,0.0940,17.897,0.016,1.019
12.3,0.56,0.6724,0.1149,0.0953,18.642,0.016,1.005
13.3,0.60,0.7022,0.1125,0.0962,18.642,0.016,0.983
14.2,0.64,0.7290,0.1093,0.0965,18.642,0.016,0.956
15.2,0.69,0.7531,0.1052,0.0958,18.642,0.016,0.916
16.1,0.73,0.7747,0.0991,0.0932,17.897,0.016,0.863
17.1,0.77,0.7931,0.0923,0.0899,17.151,0.015,0.805
18.0,0.81,0.8085,0.0854,0.0861,16.405,0.014,0.747
19.0,0.86,0.8210,0.0784,0.0819,15.660,0.014,0.685
19.9,0.90,0.8312,0.0711,0.0770,14.914,0.013,0.618
20.9,0.94,0.8393,0.0635,0.0714,13.423,0.012,0.556
21.8,0.99,0.8454,0.0557,0.0649,12.677,0.011,0.485
22.8,1.03,0.8497,0.0473,0.0573,11.185,0.010,0.414
23.7,1.07,0.8504,0.0385,0.0485,9.694,0.008,0.334
24.7,1.12,0.8433,0.0291,0.0385,7.457,0.006,0.254
25.6,1.16,0.8181,0.0196,0.0277,5.220,0.005,0.169
26.6,1.20,0.7319,0.0098,0.0161,2.983,0.003,0.085
27.5,1.24,0.0146,0.0001,0.0051,0.746,0.001,0.000
