# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1201,0.0709,28.337,0.019,1.699
1.2,0.04,0.0711,0.1202,0.0726,29.082,0.020,1.699
2.4,0.09,0.1390,0.1204,0.0745,29.828,0.020,1.704
3.6,0.13,0.2035,0.1207,0.0764,30.574,0.021,1.704
4.8,0.17,0.2646,0.1209,0.0785,31.319,0.021,1.708
6.0,0.21,0.3224,0.1211,0.0807,32.065,0.022,1.713
7.2,0.26,0.3770,0.1212,0.0829,32.811,0.022,1.713
8.4,0.30,0.4284,0.1211,0.0851,33.556,0.023,1.713
9.7,0.34,0.4767,0.1209,0.0872,35.048,0.024,1.708
10.9,0.39,0.5220,0.1205,0.0893,35.794,0.024,1.704
12.1,0.43,0.5640,0.1197,0.0912,36.539,0.025,1.690
13.3,0.47,0.6031,0.1186,0.0930,37.285,0.025,1.677
14.5,0.52,0.6391,0.1171,0.0945,37.285,0.026,1.655
15.7,0.56,0.6721,0.1152,0.0958,38.031,0.026,1.628
16.9,0.60,0.7021,0.1127,0.0966,38.776,0.026,1.592
18.1,0.64,0.7292,0.1096,0.0970,38.776,0.026,1.552
19.4,0.69,0.7535,0.1054,0.0962,38.031,0.026,1.490
20.6,0.73,0.7753,0.0991,0.0934,37.285,0.025,1.401
21.8,0.77,0.7937,0.0923,0.0899,35.794,0.024,1.303
23.0,0.82,0.8091,0.0852,0.0860,34.302,0.023,1.205
24.2,0.86,0.8215,0.0779,0.0816,32.811,0.022,1.103
25.4,0.90,0.8316,0.0705,0.0765,30.574,0.021,0.996
26.6,0.95,0.8394,0.0626,0.0705,28.337,0.019,0.885
27.9,0.99,0.8450,0.0544,0.0637,25.354,0.017,0.770
29.1,1.03,0.8488,0.0458,0.0556,22.371,0.015,0.645
30.3,1.07,0.8483,0.0367,0.0466,18.642,0.013,0.520
31.5,1.12,0.8395,0.0275,0.0367,14.914,0.010,0.391
32.7,1.16,0.8105,0.0183,0.0262,10.440,0.007,0.258
33.9,1.20,0.7176,0.0091,0.0152,5.966,0.004,0.129
35.1,1.25,0.0436,0.0002,0.0055,2.237,0.001,0.004
