# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1044,0.2232,8212.393,3.268,44.482
3.1,0.04,0.0176,0.1048,0.2171,7987.191,3.178,44.651
6.3,0.07,0.0365,0.1051,0.2100,7727.688,3.075,44.789
9.4,0.11,0.0564,0.1055,0.2046,7529.332,2.996,44.949
12.6,0.15,0.0783,0.1057,0.1968,7240.000,2.881,45.034
15.7,0.18,0.1004,0.1060,0.1924,7079.675,2.817,45.181
18.9,0.22,0.1247,0.1062,0.1862,6850.745,2.726,45.252
22.0,0.26,0.1507,0.1063,0.1799,6618.832,2.634,45.296
25.2,0.29,0.1771,0.1064,0.1752,6444.338,2.564,45.345
28.3,0.33,0.2042,0.1065,0.1710,6290.724,2.503,45.367
31.5,0.36,0.2315,0.1065,0.1677,6169.175,2.455,45.381
34.6,0.40,0.2567,0.1066,0.1665,6125.924,2.437,45.430
37.8,0.44,0.2852,0.1064,0.1632,6004.375,2.389,45.354
40.9,0.47,0.3073,0.1066,0.1643,6046.880,2.406,45.421
44.0,0.51,0.3467,0.1055,0.1552,5710.570,2.272,44.945
47.2,0.55,0.3992,0.1035,0.1417,5214.679,2.075,44.113
50.3,0.58,0.4566,0.1011,0.1291,4751.600,1.891,43.090
53.5,0.62,0.5248,0.0980,0.1157,4257.946,1.694,41.773
56.6,0.66,0.6089,0.0946,0.1018,3747.142,1.491,40.288
59.8,0.69,0.6865,0.0907,0.0914,3363.852,1.339,38.628
62.9,0.73,0.7215,0.0845,0.0854,3140.888,1.250,36.004
66.1,0.77,0.7801,0.0757,0.0743,2733.736,1.088,32.272
69.2,0.80,0.8185,0.0675,0.0661,2433.219,0.968,28.771
72.4,0.84,0.8398,0.0578,0.0577,2121.516,0.844,24.616
75.5,0.87,0.8590,0.0479,0.0488,1794.900,0.714,20.422
78.7,0.91,0.8707,0.0386,0.0404,1486.180,0.591,16.445
81.8,0.95,0.8458,0.0298,0.0333,1226.676,0.488,12.677
84.9,0.98,0.7619,0.0207,0.0267,982.087,0.391,8.807
88.1,1.02,0.5816,0.0111,0.0194,715.126,0.285,4.720
91.2,1.06,0.4013,0.0015,0.0121,448.166,0.179,0.632
