# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1771,0.1035,113.346,0.060,5.080
1.5,0.04,0.0668,0.1766,0.1057,115.583,0.061,5.067
3.0,0.08,0.1304,0.1760,0.1080,117.821,0.063,5.049
4.6,0.12,0.1907,0.1752,0.1103,120.803,0.064,5.026
6.1,0.16,0.2478,0.1743,0.1126,123.040,0.065,5.000
7.6,0.20,0.3019,0.1732,0.1148,125.278,0.067,4.969
9.2,0.24,0.3529,0.1719,0.1169,127.515,0.068,4.933
10.7,0.28,0.4009,0.1703,0.1189,129.752,0.069,4.884
12.2,0.32,0.4460,0.1683,0.1208,131.989,0.070,4.831
13.7,0.36,0.4884,0.1660,0.1224,133.480,0.071,4.764
15.2,0.40,0.5281,0.1631,0.1236,134.972,0.072,4.680
16.8,0.44,0.5652,0.1597,0.1243,135.717,0.072,4.582
18.3,0.48,0.5998,0.1556,0.1245,136.463,0.072,4.466
19.8,0.52,0.6320,0.1507,0.1240,135.717,0.072,4.324
21.3,0.56,0.6620,0.1449,0.1226,134.226,0.071,4.159
22.8,0.60,0.6896,0.1383,0.1203,131.243,0.070,3.968
24.4,0.64,0.7152,0.1307,0.1170,127.515,0.068,3.750
25.9,0.68,0.7387,0.1221,0.1124,123.040,0.065,3.505
27.4,0.72,0.7599,0.1133,0.1074,117.075,0.062,3.252
29.0,0.76,0.7788,0.1042,0.1017,111.109,0.059,2.989
30.5,0.80,0.7955,0.0948,0.0954,104.398,0.055,2.722
32.0,0.84,0.8098,0.0852,0.0884,96.941,0.051,2.447
33.5,0.88,0.8215,0.0752,0.0806,87.993,0.047,2.157
35.0,0.92,0.8299,0.0650,0.0721,79.044,0.042,1.864
36.6,0.96,0.8340,0.0546,0.0628,68.604,0.036,1.566
38.1,1.00,0.8315,0.0439,0.0527,57.419,0.031,1.259
39.7,1.04,0.8167,0.0330,0.0421,46.233,0.024,0.947
41.2,1.08,0.7759,0.0222,0.0309,33.556,0.018,0.636
42.7,1.12,0.6550,0.0112,0.0191,20.880,0.011,0.320
44.2,1.16,-0.0032,0.0000,0.0078,8.203,0.005,0.000
