# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.3079,0.1877,858.301,0.283,22.935
2.1,0.03,0.0551,0.3053,0.1909,872.469,0.287,22.739
4.2,0.07,0.1074,0.3018,0.1935,884.400,0.291,22.477
6.3,0.10,0.1571,0.2973,0.1954,893.348,0.294,22.143
8.4,0.14,0.2045,0.2918,0.1964,897.823,0.296,21.730
10.6,0.17,0.2505,0.2854,0.1960,896.331,0.295,21.258
12.7,0.21,0.2940,0.2778,0.1951,891.857,0.294,20.693
14.8,0.24,0.3359,0.2693,0.1931,882.909,0.291,20.057
16.9,0.28,0.3760,0.2602,0.1905,870.977,0.287,19.376
19.0,0.31,0.4142,0.2508,0.1876,857.555,0.282,18.683
21.1,0.34,0.4506,0.2412,0.1843,842.641,0.277,17.966
23.2,0.38,0.4851,0.2314,0.1805,825.490,0.272,17.232
25.3,0.41,0.5178,0.2212,0.1764,806.847,0.266,16.476
27.4,0.45,0.5486,0.2107,0.1718,785.222,0.259,15.689
29.6,0.48,0.5772,0.1998,0.1668,762.105,0.251,14.879
31.7,0.52,0.6037,0.1886,0.1613,737.497,0.243,14.047
33.8,0.55,0.6275,0.1771,0.1554,710.652,0.234,13.189
35.9,0.59,0.6488,0.1653,0.1490,681.570,0.224,12.308
38.0,0.62,0.6676,0.1532,0.1422,650.250,0.214,11.410
40.1,0.65,0.6835,0.1408,0.1348,615.948,0.203,10.489
42.2,0.69,0.6962,0.1282,0.1268,579.409,0.191,9.550
44.3,0.72,0.7050,0.1152,0.1181,539.887,0.178,8.581
46.5,0.76,0.7088,0.1020,0.1090,498.128,0.164,7.598
48.6,0.79,0.7053,0.0885,0.0993,454.131,0.149,6.588
50.7,0.83,0.6911,0.0746,0.0892,407.898,0.134,5.560
52.8,0.86,0.6598,0.0602,0.0785,358.682,0.118,4.479
54.9,0.89,0.6030,0.0457,0.0678,310.211,0.102,3.403
57.0,0.93,0.5058,0.0310,0.0570,260.249,0.086,2.309
59.1,0.96,0.3156,0.0151,0.0461,210.287,0.069,1.125
61.2,1.00,-0.0122,-0.0004,0.0356,162.563,0.054,-0.031
