# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0873,0.0332,178.968,0.122,9.937
1.2,0.02,0.0641,0.0869,0.0337,181.951,0.124,9.888
2.4,0.05,0.1253,0.0864,0.0343,184.934,0.126,9.826
3.5,0.07,0.1836,0.0857,0.0348,187.916,0.128,9.751
4.7,0.10,0.2391,0.0849,0.0353,190.153,0.130,9.662
5.9,0.12,0.2917,0.0840,0.0358,193.136,0.132,9.555
7.1,0.15,0.3417,0.0829,0.0362,195.373,0.133,9.430
8.3,0.17,0.3888,0.0816,0.0365,196.865,0.134,9.288
9.4,0.20,0.4332,0.0802,0.0368,198.356,0.135,9.119
10.6,0.22,0.4749,0.0784,0.0369,199.102,0.136,8.919
11.8,0.25,0.5142,0.0757,0.0366,197.610,0.135,8.607
13.0,0.27,0.5507,0.0725,0.0360,193.882,0.132,8.247
14.1,0.30,0.5838,0.0692,0.0354,190.899,0.130,7.873
15.3,0.32,0.6139,0.0658,0.0347,187.171,0.127,7.491
16.5,0.35,0.6412,0.0624,0.0339,182.696,0.125,7.099
17.7,0.37,0.6653,0.0588,0.0330,177.477,0.121,6.695
18.9,0.40,0.6865,0.0552,0.0320,172.257,0.118,6.281
20.0,0.42,0.7046,0.0515,0.0309,166.291,0.114,5.854
21.2,0.45,0.7200,0.0477,0.0296,159.580,0.109,5.422
22.4,0.47,0.7324,0.0438,0.0282,152.123,0.104,4.978
23.6,0.50,0.7420,0.0398,0.0267,143.920,0.098,4.524
24.8,0.52,0.7487,0.0357,0.0249,134.226,0.092,4.061
25.9,0.55,0.7520,0.0315,0.0229,123.786,0.084,3.585
27.1,0.57,0.7504,0.0273,0.0208,111.855,0.076,3.100
28.3,0.60,0.7427,0.0229,0.0184,99.178,0.068,2.602
29.5,0.62,0.7215,0.0184,0.0159,85.755,0.058,2.100
30.6,0.65,0.6742,0.0139,0.0134,72.333,0.049,1.588
31.8,0.67,0.5799,0.0094,0.0108,58.165,0.040,1.068
33.0,0.70,0.3955,0.0047,0.0083,44.742,0.031,0.538
34.2,0.72,0.0004,0.0000,0.0058,31.319,0.021,0.000
