# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0876,0.0330,218.490,0.139,11.445
1.3,0.02,0.0646,0.0872,0.0336,222.964,0.142,11.387
2.5,0.05,0.1262,0.0867,0.0341,226.693,0.144,11.321
3.8,0.07,0.1849,0.0861,0.0347,230.421,0.147,11.241
5.1,0.10,0.2406,0.0853,0.0353,234.150,0.149,11.143
6.3,0.12,0.2933,0.0844,0.0358,237.133,0.151,11.023
7.6,0.15,0.3433,0.0833,0.0362,240.115,0.153,10.885
8.9,0.17,0.3905,0.0821,0.0366,242.352,0.154,10.720
10.1,0.20,0.4349,0.0806,0.0369,244.590,0.156,10.529
11.4,0.22,0.4766,0.0789,0.0370,245.335,0.156,10.307
12.6,0.25,0.5160,0.0762,0.0367,243.844,0.155,9.955
13.9,0.27,0.5527,0.0730,0.0361,239.370,0.153,9.537
15.2,0.30,0.5862,0.0697,0.0355,235.641,0.150,9.106
16.4,0.32,0.6167,0.0663,0.0348,230.421,0.147,8.665
17.7,0.35,0.6445,0.0629,0.0339,225.201,0.143,8.211
19.0,0.37,0.6695,0.0593,0.0330,219.236,0.139,7.744
20.2,0.40,0.6914,0.0556,0.0320,212.524,0.135,7.264
21.5,0.42,0.7104,0.0519,0.0308,204.322,0.130,6.770
22.7,0.45,0.7266,0.0480,0.0296,196.119,0.125,6.268
24.0,0.47,0.7399,0.0441,0.0281,186.425,0.119,5.756
25.3,0.50,0.7502,0.0401,0.0266,175.985,0.112,5.236
26.5,0.52,0.7575,0.0360,0.0248,164.054,0.105,4.697
27.8,0.55,0.7611,0.0318,0.0228,151.377,0.096,4.150
29.1,0.57,0.7598,0.0275,0.0207,137.209,0.087,3.590
30.3,0.60,0.7524,0.0231,0.0183,121.549,0.077,3.016
31.6,0.62,0.7310,0.0186,0.0158,105.144,0.067,2.429
32.8,0.65,0.6832,0.0141,0.0133,87.993,0.056,1.837
34.1,0.67,0.5880,0.0094,0.0108,71.587,0.046,1.232
35.4,0.70,0.4004,0.0047,0.0082,54.436,0.035,0.618
36.6,0.72,0.0039,0.0000,0.0057,38.031,0.024,0.004
