# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0892,0.0369,498.128,0.250,18.683
1.6,0.02,0.0592,0.0889,0.0373,502.602,0.252,18.625
3.2,0.05,0.1170,0.0886,0.0376,506.330,0.255,18.554
4.8,0.07,0.1733,0.0881,0.0379,510.804,0.257,18.465
6.4,0.10,0.2279,0.0876,0.0381,514.533,0.259,18.349
8.0,0.12,0.2808,0.0868,0.0384,517.516,0.260,18.198
9.6,0.15,0.3318,0.0859,0.0386,519.753,0.261,18.006
11.2,0.17,0.3808,0.0848,0.0387,521.244,0.262,17.766
12.8,0.20,0.4276,0.0834,0.0387,521.990,0.262,17.477
14.4,0.22,0.4723,0.0818,0.0387,521.244,0.262,17.130
16.0,0.25,0.5145,0.0794,0.0383,516.024,0.260,16.636
17.6,0.27,0.5541,0.0761,0.0375,505.585,0.254,15.942
19.2,0.30,0.5896,0.0726,0.0367,494.399,0.249,15.222
20.7,0.32,0.6214,0.0691,0.0359,483.959,0.243,14.488
22.4,0.35,0.6509,0.0655,0.0350,471.282,0.237,13.732
24.0,0.37,0.6781,0.0618,0.0339,457.860,0.230,12.953
25.6,0.40,0.7026,0.0580,0.0328,442.200,0.222,12.153
27.1,0.42,0.7245,0.0541,0.0315,425.049,0.214,11.339
28.7,0.45,0.7436,0.0501,0.0301,405.661,0.204,10.498
30.4,0.47,0.7599,0.0460,0.0285,384.781,0.193,9.639
31.9,0.50,0.7730,0.0418,0.0268,361.664,0.182,8.759
33.5,0.52,0.7830,0.0375,0.0250,336.311,0.169,7.860
35.1,0.55,0.7890,0.0331,0.0229,309.465,0.155,6.944
36.7,0.57,0.7891,0.0287,0.0207,279.637,0.141,6.005
38.3,0.60,0.7829,0.0241,0.0183,247.572,0.124,5.053
39.9,0.62,0.7621,0.0195,0.0159,214.016,0.107,4.079
41.5,0.65,0.7134,0.0147,0.0133,179.714,0.090,3.087
43.1,0.67,0.6146,0.0099,0.0108,145.411,0.073,2.077
44.7,0.69,0.4210,0.0050,0.0083,111.109,0.056,1.050
46.3,0.72,0.0002,0.0000,0.0057,76.061,0.038,0.000
