# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1326,    0.0858,    4320.585,    2.750,    87.688
2.8,    0.04,    0.0553,    0.1329,    0.0869,    4376.513,    2.786,    87.852
5.5,    0.07,    0.1095,    0.1330,    0.0879,    4427.220,    2.819,    87.941
8.3,    0.11,    0.1630,    0.1333,    0.0888,    4473.454,    2.848,    88.155
11.0,    0.14,    0.2152,    0.1335,    0.0898,    4524.161,    2.880,    88.271
13.8,    0.18,    0.2659,    0.1337,    0.0909,    4580.834,    2.916,    88.364
16.5,    0.22,    0.3154,    0.1338,    0.0921,    4639.745,    2.954,    88.466
19.3,    0.25,    0.3631,    0.1340,    0.0935,    4707.603,    2.997,    88.573
22.0,    0.29,    0.4132,    0.1341,    0.0939,    4731.466,    3.012,    88.649
24.8,    0.33,    0.4573,    0.1343,    0.0956,    4817.221,    3.067,    88.778
27.6,    0.36,    0.4963,    0.1345,    0.0981,    4940.262,    3.145,    88.938
30.3,    0.40,    0.5374,    0.1347,    0.0998,    5026.763,    3.200,    89.071
33.1,    0.43,    0.5777,    0.1349,    0.1014,    5108.790,    3.252,    89.200
35.9,    0.47,    0.6180,    0.1338,    0.1019,    5131.907,    3.267,    88.484
38.6,    0.51,    0.6552,    0.1298,    0.1003,    5053.608,    3.217,    85.797
41.4,    0.54,    0.6887,    0.1237,    0.0975,    4909.688,    3.125,    81.758
44.1,    0.58,    0.7206,    0.1164,    0.0935,    4712.077,    3.000,    76.976
46.8,    0.62,    0.7504,    0.1085,    0.0889,    4478.673,    2.851,    71.710
49.6,    0.65,    0.7774,    0.1004,    0.0841,    4234.830,    2.696,    66.345
52.4,    0.69,    0.8005,    0.0922,    0.0791,    3986.512,    2.538,    60.923
55.1,    0.72,    0.8216,    0.0839,    0.0739,    3721.788,    2.369,    55.452
57.9,    0.76,    0.8408,    0.0754,    0.0682,    3434.694,    2.186,    49.873
60.7,    0.80,    0.8587,    0.0667,    0.0618,    3114.788,    1.983,    44.095
63.4,    0.83,    0.8734,    0.0578,    0.0551,    2776.241,    1.767,    38.232
66.2,    0.87,    0.8832,    0.0488,    0.0480,    2418.305,    1.539,    32.276
68.9,    0.90,    0.8844,    0.0396,    0.0405,    2040.981,    1.299,    26.187
71.7,    0.94,    0.8702,    0.0302,    0.0326,    1644.268,    1.047,    19.959
74.4,    0.98,    0.8245,    0.0205,    0.0243,    1225.185,    0.780,    13.567
77.2,    1.01,    0.6729,    0.0105,    0.0158,    796.407,    0.507,    6.939
79.9,    1.05,    -0.0047,    0.0000,    0.0078,    392.984,    0.250,    -0.022
