# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1600,0.1071,2272.148,1.669,56.083
2.0,0.03,0.0499,0.1599,0.1061,2251.268,1.654,56.061
4.0,0.07,0.1008,0.1597,0.1050,2227.406,1.636,55.999
6.0,0.10,0.1526,0.1594,0.1038,2202.797,1.618,55.874
8.0,0.13,0.2053,0.1588,0.1025,2175.207,1.598,55.683
10.0,0.17,0.2586,0.1579,0.1011,2145.379,1.576,55.358
12.0,0.20,0.3120,0.1560,0.0993,2108.094,1.549,54.691
14.0,0.23,0.3650,0.1533,0.0973,2066.334,1.518,53.743
16.0,0.26,0.4165,0.1497,0.0952,2021.592,1.485,52.493
18.1,0.30,0.4643,0.1455,0.0934,1982.816,1.456,51.021
20.0,0.33,0.5087,0.1407,0.0916,1944.040,1.428,49.326
22.0,0.36,0.5497,0.1351,0.0895,1900.789,1.396,47.374
24.1,0.40,0.5873,0.1288,0.0872,1850.081,1.359,45.172
26.1,0.43,0.6217,0.1225,0.0848,1800.119,1.322,42.939
28.1,0.46,0.6533,0.1160,0.0823,1747.920,1.284,40.679
30.1,0.50,0.6822,0.1094,0.0796,1690.502,1.242,38.344
32.1,0.53,0.7087,0.1026,0.0767,1627.863,1.196,35.968
34.1,0.56,0.7331,0.0956,0.0734,1557.767,1.144,33.504
36.1,0.60,0.7543,0.0884,0.0699,1482.451,1.089,30.991
38.1,0.63,0.7735,0.0813,0.0661,1404.153,1.031,28.509
40.1,0.66,0.7898,0.0739,0.0620,1316.160,0.967,25.929
42.1,0.70,0.8023,0.0665,0.0576,1222.948,0.898,23.309
44.1,0.73,0.8090,0.0589,0.0530,1125.261,0.826,20.635
46.1,0.76,0.8119,0.0507,0.0475,1008.932,0.741,17.766
48.1,0.79,0.8038,0.0425,0.0421,892.603,0.656,14.915
50.1,0.83,0.7822,0.0344,0.0364,771.799,0.567,12.046
52.1,0.86,0.7336,0.0262,0.0307,652.487,0.479,9.181
54.1,0.89,0.6343,0.0173,0.0243,516.024,0.379,6.050
56.1,0.93,0.4314,0.0086,0.0186,393.730,0.289,3.029
58.2,0.96,-0.0013,0.0000,0.0134,283.366,0.208,-0.004
