# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0881,0.0518,9.694,0.009,0.778
0.9,0.04,0.0701,0.0882,0.0530,9.694,0.009,0.783
1.8,0.08,0.1371,0.0883,0.0542,10.440,0.010,0.783
2.7,0.13,0.2011,0.0883,0.0554,10.440,0.010,0.783
3.6,0.17,0.2619,0.0884,0.0568,10.440,0.010,0.783
4.5,0.21,0.3196,0.0883,0.0581,11.185,0.010,0.783
5.4,0.25,0.3742,0.0883,0.0595,11.185,0.011,0.783
6.2,0.29,0.4256,0.0881,0.0610,11.185,0.011,0.778
7.1,0.34,0.4740,0.0879,0.0624,11.931,0.011,0.778
8.0,0.38,0.5194,0.0876,0.0639,11.931,0.011,0.774
8.9,0.42,0.5618,0.0872,0.0653,11.931,0.012,0.774
9.8,0.46,0.6013,0.0867,0.0667,12.677,0.012,0.770
10.7,0.50,0.6380,0.0858,0.0679,12.677,0.012,0.761
11.6,0.55,0.6718,0.0846,0.0689,12.677,0.012,0.752
12.5,0.59,0.7030,0.0825,0.0691,12.677,0.012,0.730
13.4,0.63,0.7318,0.0787,0.0678,12.677,0.012,0.698
14.3,0.67,0.7568,0.0737,0.0655,11.931,0.012,0.654
15.2,0.72,0.7776,0.0686,0.0631,11.931,0.011,0.609
16.0,0.76,0.7947,0.0635,0.0605,11.185,0.011,0.560
16.9,0.80,0.8077,0.0583,0.0577,10.440,0.010,0.516
17.8,0.84,0.8174,0.0530,0.0545,10.440,0.010,0.467
18.7,0.88,0.8242,0.0476,0.0510,9.694,0.009,0.423
19.6,0.93,0.8283,0.0421,0.0470,8.948,0.008,0.374
20.5,0.97,0.8304,0.0365,0.0425,8.203,0.008,0.325
21.4,1.01,0.8301,0.0307,0.0374,6.711,0.007,0.271
22.3,1.05,0.8251,0.0248,0.0316,5.966,0.006,0.218
23.2,1.09,0.8117,0.0188,0.0253,4.474,0.005,0.165
24.1,1.14,0.7729,0.0126,0.0185,3.728,0.003,0.111
24.9,1.18,0.6520,0.0063,0.0114,2.237,0.002,0.058
25.8,1.22,0.0022,0.0000,0.0046,0.746,0.001,0.000
