# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1320,0.0664,2717.330,1.854,76.007
2.6,0.04,0.0701,0.1321,0.0683,2798.612,1.909,76.082
5.1,0.07,0.1362,0.1322,0.0704,2882.876,1.967,76.162
7.7,0.11,0.1984,0.1324,0.0726,2972.360,2.028,76.251
10.3,0.14,0.2567,0.1326,0.0749,3066.318,2.091,76.349
12.9,0.18,0.3113,0.1328,0.0773,3164.750,2.159,76.460
15.5,0.22,0.3624,0.1330,0.0798,3268.403,2.229,76.576
18.1,0.25,0.4100,0.1332,0.0824,3375.783,2.303,76.701
20.6,0.29,0.4543,0.1334,0.0852,3488.384,2.379,76.839
23.2,0.33,0.4955,0.1337,0.0880,3604.713,2.459,76.985
25.8,0.36,0.5338,0.1339,0.0909,3723.279,2.539,77.097
28.3,0.40,0.5695,0.1339,0.0937,3838.117,2.618,77.088
30.9,0.43,0.6040,0.1324,0.0954,3905.976,2.664,76.269
33.5,0.47,0.6382,0.1287,0.0950,3891.808,2.654,74.112
36.1,0.51,0.6710,0.1239,0.0937,3835.880,2.616,71.327
38.7,0.54,0.7023,0.1181,0.0915,3746.396,2.555,68.040
41.3,0.58,0.7319,0.1114,0.0883,3615.153,2.466,64.161
43.8,0.62,0.7594,0.1039,0.0843,3453.336,2.355,59.846
46.4,0.65,0.7844,0.0962,0.0800,3278.097,2.236,55.420
49.0,0.69,0.8067,0.0884,0.0755,3091.672,2.109,50.928
51.5,0.72,0.8274,0.0804,0.0705,2886.604,1.969,46.319
54.1,0.76,0.8457,0.0723,0.0650,2663.640,1.817,41.618
56.7,0.80,0.8625,0.0639,0.0591,2420.542,1.651,36.809
59.3,0.83,0.8766,0.0554,0.0527,2157.310,1.472,31.898
61.9,0.87,0.8861,0.0467,0.0458,1877.672,1.281,26.889
64.5,0.91,0.8875,0.0378,0.0386,1580.138,1.078,21.756
67.0,0.94,0.8742,0.0287,0.0309,1266.198,0.864,16.516
69.6,0.98,0.8296,0.0194,0.0228,935.853,0.638,11.152
72.2,1.01,0.6816,0.0098,0.0146,598.797,0.409,5.658
74.7,1.05,-0.0096,-0.0001,0.0072,293.060,0.200,-0.036
