# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1140,0.0755,428.777,0.178,11.072
2.1,0.04,0.0713,0.1157,0.0596,338.548,0.140,11.241
4.3,0.07,0.1384,0.1158,0.0615,348.988,0.145,11.250
6.4,0.11,0.2014,0.1159,0.0635,360.173,0.150,11.263
8.6,0.15,0.2603,0.1161,0.0655,372.104,0.154,11.276
10.7,0.18,0.3154,0.1162,0.0677,384.035,0.159,11.290
12.9,0.22,0.3669,0.1163,0.0699,396.712,0.165,11.294
15.0,0.26,0.4149,0.1163,0.0721,409.389,0.170,11.298
17.2,0.29,0.4596,0.1163,0.0744,422.066,0.175,11.298
19.3,0.33,0.5014,0.1162,0.0766,434.743,0.181,11.290
21.5,0.37,0.5402,0.1159,0.0789,447.420,0.186,11.263
23.6,0.40,0.5764,0.1153,0.0808,458.605,0.190,11.201
25.7,0.44,0.6103,0.1141,0.0824,467.554,0.194,11.081
27.9,0.48,0.6419,0.1121,0.0834,473.519,0.197,10.889
30.0,0.51,0.6714,0.1092,0.0837,475.011,0.197,10.609
32.2,0.55,0.6991,0.1053,0.0830,471.282,0.196,10.226
34.3,0.59,0.7249,0.1003,0.0813,461.588,0.192,9.742
36.5,0.62,0.7485,0.0940,0.0785,445.183,0.185,9.132
38.6,0.66,0.7687,0.0872,0.0750,425.795,0.177,8.469
40.8,0.70,0.7862,0.0801,0.0711,403.424,0.168,7.784
42.9,0.73,0.8014,0.0729,0.0668,379.561,0.158,7.082
45.1,0.77,0.8140,0.0655,0.0621,351.970,0.146,6.361
47.2,0.81,0.8221,0.0579,0.0569,322.888,0.134,5.623
49.4,0.85,0.8251,0.0501,0.0513,291.569,0.121,4.871
51.5,0.88,0.8222,0.0422,0.0453,256.521,0.107,4.101
53.6,0.92,0.8097,0.0341,0.0387,219.236,0.091,3.314
55.8,0.96,0.7796,0.0259,0.0317,179.714,0.075,2.513
58.0,0.99,0.7129,0.0175,0.0244,138.700,0.058,1.704
60.1,1.03,0.5474,0.0088,0.0165,93.958,0.039,0.854
62.3,1.07,0.0018,0.0000,0.0084,47.725,0.020,0.000
