# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1349,    0.0846,    10.440,    0.020,    1.148
0.6,    0.04,    0.0662,    0.1350,    0.0863,    11.185,    0.021,    1.148
1.3,    0.08,    0.1300,    0.1352,    0.0880,    11.185,    0.021,    1.152
1.9,    0.13,    0.1913,    0.1354,    0.0899,    11.185,    0.022,    1.152
2.5,    0.17,    0.2500,    0.1357,    0.0918,    11.931,    0.022,    1.152
3.1,    0.21,    0.3060,    0.1359,    0.0939,    11.931,    0.023,    1.157
3.8,    0.25,    0.3595,    0.1360,    0.0960,    11.931,    0.023,    1.157
4.4,    0.30,    0.4104,    0.1360,    0.0981,    12.677,    0.024,    1.157
5.0,    0.34,    0.4587,    0.1358,    0.1002,    12.677,    0.024,    1.157
5.6,    0.38,    0.5045,    0.1355,    0.1022,    12.677,    0.025,    1.152
6.3,    0.42,    0.5476,    0.1348,    0.1041,    13.423,    0.025,    1.148
6.9,    0.47,    0.5882,    0.1335,    0.1057,    13.423,    0.025,    1.134
7.5,    0.51,    0.6260,    0.1312,    0.1064,    13.423,    0.026,    1.117
8.1,    0.55,    0.6607,    0.1275,    0.1061,    13.423,    0.026,    1.085
8.8,    0.59,    0.6917,    0.1219,    0.1044,    13.423,    0.025,    1.036
9.4,    0.63,    0.7184,    0.1152,    0.1018,    12.677,    0.025,    0.979
10.0,    0.68,    0.7421,    0.1085,    0.0990,    12.677,    0.024,    0.921
10.6,    0.72,    0.7623,    0.1016,    0.0959,    11.931,    0.023,    0.863
11.3,    0.76,    0.7792,    0.0946,    0.0925,    11.931,    0.022,    0.805
11.9,    0.80,    0.7933,    0.0874,    0.0886,    11.185,    0.021,    0.743
12.5,    0.85,    0.8046,    0.0800,    0.0841,    10.440,    0.020,    0.681
13.1,    0.89,    0.8135,    0.0722,    0.0789,    9.694,    0.019,    0.614
13.8,    0.93,    0.8198,    0.0642,    0.0729,    8.948,    0.018,    0.547
14.4,    0.97,    0.8240,    0.0560,    0.0661,    8.203,    0.016,    0.476
15.1,    1.02,    0.8250,    0.0472,    0.0581,    7.457,    0.014,    0.400
15.7,    1.06,    0.8167,    0.0381,    0.0493,    5.966,    0.012,    0.325
16.3,    1.10,    0.7838,    0.0288,    0.0404,    5.220,    0.010,    0.245
16.9,    1.14,    0.7005,    0.0193,    0.0315,    3.728,    0.008,    0.165
17.6,    1.18,    0.4997,    0.0097,    0.0230,    2.983,    0.006,    0.085
18.2,    1.23,    -0.0027,    0.0000,    0.0153,    2.237,    0.004,    0.000
