# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0894,0.0901,1616.677,0.858,24.069
3.0,0.04,0.0443,0.0897,0.0897,1610.712,0.854,24.145
5.9,0.09,0.0891,0.0900,0.0896,1606.983,0.853,24.229
8.9,0.13,0.1343,0.0904,0.0895,1605.492,0.852,24.318
11.8,0.18,0.1797,0.0907,0.0895,1605.492,0.852,24.403
14.8,0.22,0.2252,0.0910,0.0896,1606.983,0.853,24.492
17.7,0.27,0.2708,0.0913,0.0897,1609.220,0.854,24.581
20.7,0.31,0.3164,0.0916,0.0899,1612.949,0.856,24.665
23.6,0.35,0.3619,0.0919,0.0901,1616.677,0.858,24.745
26.6,0.40,0.4074,0.0922,0.0903,1619.660,0.859,24.808
29.5,0.44,0.4528,0.0924,0.0904,1622.643,0.861,24.857
32.5,0.49,0.4981,0.0925,0.0905,1624.134,0.862,24.879
35.5,0.53,0.5434,0.0924,0.0905,1623.389,0.861,24.874
38.4,0.58,0.5886,0.0923,0.0903,1621.152,0.860,24.834
41.4,0.62,0.6337,0.0919,0.0900,1615.186,0.857,24.737
44.3,0.66,0.6783,0.0912,0.0894,1604.746,0.851,24.550
47.3,0.71,0.7227,0.0900,0.0884,1585.358,0.841,24.229
50.2,0.75,0.7653,0.0880,0.0867,1555.530,0.825,23.691
53.2,0.80,0.8049,0.0847,0.0840,1507.059,0.799,22.802
56.1,0.84,0.8387,0.0798,0.0802,1438.455,0.763,21.480
59.1,0.89,0.8644,0.0728,0.0747,1340.023,0.711,19.594
62.0,0.93,0.8802,0.0653,0.0691,1239.353,0.657,17.575
65.0,0.98,0.8924,0.0577,0.0630,1131.227,0.600,15.529
68.0,1.02,0.9011,0.0499,0.0565,1013.406,0.538,13.438
70.9,1.06,0.9040,0.0420,0.0494,886.637,0.470,11.303
73.9,1.11,0.8970,0.0339,0.0419,751.665,0.399,9.128
76.8,1.15,0.8718,0.0257,0.0340,609.982,0.324,6.921
79.8,1.20,0.8030,0.0173,0.0258,463.080,0.246,4.657
82.7,1.24,0.6137,0.0087,0.0176,314.685,0.167,2.335
85.7,1.29,-0.0018,0.0000,0.0096,172.257,0.091,-0.004
