# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0866,0.0518,116.329,0.123,5.827
1.5,0.04,0.0728,0.0868,0.0529,118.566,0.126,5.836
3.0,0.09,0.1425,0.0870,0.0542,121.549,0.129,5.849
4.4,0.13,0.2091,0.0872,0.0555,124.532,0.132,5.867
5.9,0.18,0.2723,0.0874,0.0570,127.515,0.136,5.881
7.4,0.22,0.3323,0.0876,0.0585,131.243,0.139,5.894
8.9,0.27,0.3889,0.0878,0.0601,134.972,0.143,5.907
10.4,0.31,0.4422,0.0880,0.0618,138.700,0.147,5.921
11.8,0.36,0.4922,0.0881,0.0636,142.429,0.151,5.929
13.3,0.40,0.5390,0.0883,0.0654,146.903,0.156,5.938
14.8,0.44,0.5826,0.0884,0.0673,151.377,0.160,5.943
16.3,0.49,0.6231,0.0884,0.0693,155.106,0.165,5.943
17.7,0.53,0.6605,0.0882,0.0712,159.580,0.169,5.938
19.2,0.58,0.6950,0.0880,0.0731,164.054,0.174,5.921
20.7,0.62,0.7266,0.0874,0.0748,167.782,0.178,5.881
22.2,0.67,0.7552,0.0863,0.0761,170.765,0.181,5.805
23.7,0.71,0.7810,0.0845,0.0769,172.257,0.183,5.685
25.2,0.75,0.8039,0.0817,0.0767,172.257,0.182,5.494
26.6,0.80,0.8239,0.0776,0.0753,169.274,0.179,5.222
28.1,0.84,0.8411,0.0720,0.0722,161.817,0.172,4.844
29.6,0.89,0.8547,0.0653,0.0679,152.123,0.162,4.395
31.1,0.93,0.8645,0.0586,0.0632,141.683,0.150,3.941
32.5,0.98,0.8708,0.0517,0.0580,129.752,0.138,3.479
34.1,1.02,0.8731,0.0447,0.0523,117.075,0.124,3.007
35.5,1.07,0.8696,0.0376,0.0460,102.907,0.110,2.527
37.0,1.11,0.8572,0.0303,0.0393,87.993,0.093,2.042
38.5,1.15,0.8282,0.0229,0.0319,71.587,0.076,1.539
40.0,1.20,0.7576,0.0154,0.0243,54.436,0.058,1.032
41.4,1.24,0.5747,0.0077,0.0167,37.285,0.040,0.520
42.9,1.29,-0.0003,0.0000,0.0093,20.880,0.022,0.000
