# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1143,    0.0562,    611.474,    0.649,    27.210
1.1,    0.02,    0.0501,    0.1129,    0.0545,    592.831,    0.629,    26.876
2.2,    0.05,    0.1018,    0.1113,    0.0528,    574.935,    0.610,    26.503
3.3,    0.07,    0.1551,    0.1096,    0.0512,    557.038,    0.591,    26.080
4.4,    0.10,    0.2094,    0.1076,    0.0497,    540.632,    0.573,    25.608
5.5,    0.12,    0.2640,    0.1053,    0.0482,    524.227,    0.556,    25.057
6.6,    0.14,    0.3182,    0.1027,    0.0468,    508.567,    0.540,    24.439
7.7,    0.17,    0.3710,    0.0998,    0.0455,    495.145,    0.525,    23.754
8.9,    0.19,    0.4206,    0.0967,    0.0444,    483.214,    0.513,    23.015
9.9,    0.22,    0.4666,    0.0934,    0.0435,    473.519,    0.502,    22.228
11.0,    0.24,    0.5090,    0.0899,    0.0427,    464.571,    0.493,    21.391
12.2,    0.27,    0.5479,    0.0862,    0.0418,    454.877,    0.483,    20.511
13.2,    0.29,    0.5836,    0.0823,    0.0409,    445.183,    0.472,    19.590
14.3,    0.31,    0.6161,    0.0783,    0.0399,    433.997,    0.461,    18.634
15.5,    0.34,    0.6460,    0.0742,    0.0389,    422.812,    0.449,    17.664
16.6,    0.36,    0.6735,    0.0700,    0.0377,    410.135,    0.435,    16.663
17.7,    0.39,    0.6987,    0.0657,    0.0363,    395.221,    0.420,    15.631
18.8,    0.41,    0.7215,    0.0612,    0.0349,    379.561,    0.403,    14.577
19.9,    0.43,    0.7417,    0.0567,    0.0332,    361.664,    0.384,    13.496
21.0,    0.46,    0.7594,    0.0520,    0.0315,    342.276,    0.363,    12.388
22.1,    0.48,    0.7742,    0.0473,    0.0295,    321.397,    0.341,    11.254
23.2,    0.51,    0.7852,    0.0424,    0.0274,    298.280,    0.316,    10.093
24.3,    0.53,    0.7922,    0.0374,    0.0251,    272.926,    0.290,    8.910
25.4,    0.56,    0.7938,    0.0323,    0.0226,    246.081,    0.261,    7.700
26.5,    0.58,    0.7874,    0.0272,    0.0200,    217.744,    0.231,    6.468
27.6,    0.60,    0.7679,    0.0219,    0.0172,    187.171,    0.199,    5.213
28.7,    0.63,    0.7249,    0.0166,    0.0143,    155.851,    0.166,    3.941
29.8,    0.65,    0.6357,    0.0111,    0.0114,    123.786,    0.132,    2.647
30.9,    0.68,    0.4468,    0.0056,    0.0085,    92.467,    0.098,    1.330
32.1,    0.70,    -0.0009,    0.0000,    0.0056,    61.147,    0.065,    0.000
