# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0906,0.0500,111.855,0.119,6.099
1.3,0.04,0.0669,0.0907,0.0510,114.092,0.121,6.107
2.5,0.08,0.1312,0.0909,0.0521,117.075,0.124,6.112
3.8,0.11,0.1928,0.0910,0.0532,119.312,0.127,6.121
5.0,0.15,0.2516,0.0911,0.0544,122.295,0.129,6.130
6.3,0.19,0.3077,0.0911,0.0557,124.532,0.132,6.134
7.5,0.23,0.3611,0.0912,0.0569,127.515,0.136,6.134
8.8,0.26,0.4117,0.0912,0.0583,130.497,0.139,6.134
10.0,0.30,0.4596,0.0912,0.0596,133.480,0.142,6.134
11.3,0.34,0.5049,0.0910,0.0610,136.463,0.145,6.125
12.5,0.38,0.5475,0.0909,0.0624,140.192,0.148,6.116
13.8,0.41,0.5875,0.0906,0.0638,143.174,0.152,6.099
15.0,0.45,0.6248,0.0898,0.0648,145.411,0.154,6.045
16.3,0.49,0.6593,0.0883,0.0655,146.903,0.156,5.943
17.5,0.53,0.6911,0.0861,0.0656,146.903,0.156,5.796
18.8,0.56,0.7199,0.0831,0.0651,146.157,0.155,5.587
20.0,0.60,0.7456,0.0790,0.0637,143.174,0.152,5.316
21.3,0.64,0.7680,0.0737,0.0613,137.209,0.146,4.960
22.6,0.68,0.7862,0.0681,0.0586,131.243,0.140,4.582
23.8,0.71,0.8005,0.0624,0.0557,125.278,0.133,4.204
25.1,0.75,0.8111,0.0567,0.0525,117.821,0.125,3.812
26.3,0.79,0.8177,0.0508,0.0490,109.618,0.117,3.416
27.6,0.83,0.8160,0.0448,0.0454,102.161,0.108,3.011
28.8,0.86,0.8048,0.0387,0.0416,93.212,0.099,2.602
30.1,0.90,0.7821,0.0325,0.0375,84.264,0.089,2.184
31.3,0.94,0.7424,0.0261,0.0331,74.570,0.079,1.757
32.6,0.98,0.6754,0.0197,0.0285,64.130,0.068,1.326
33.8,1.01,0.5630,0.0131,0.0237,52.945,0.056,0.885
35.1,1.05,0.3645,0.0065,0.0187,41.759,0.045,0.436
36.3,1.09,0.0031,0.0000,0.0137,30.574,0.033,0.004
