# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0894,0.0511,258.758,0.082,7.130
1.5,0.02,0.0406,0.0894,0.0515,260.249,0.083,7.126
3.0,0.05,0.0806,0.0894,0.0518,262.486,0.083,7.126
4.5,0.07,0.1200,0.0894,0.0522,263.978,0.084,7.126
5.9,0.09,0.1587,0.0894,0.0526,266.215,0.085,7.122
7.4,0.12,0.1969,0.0893,0.0530,268.452,0.085,7.122
8.9,0.14,0.2343,0.0893,0.0534,270.689,0.086,7.117
10.4,0.16,0.2710,0.0893,0.0539,272.926,0.087,7.113
11.8,0.19,0.3070,0.0892,0.0543,275.163,0.087,7.108
13.4,0.21,0.3422,0.0891,0.0547,277.400,0.088,7.104
14.8,0.23,0.3767,0.0890,0.0552,279.637,0.089,7.095
16.3,0.26,0.4104,0.0888,0.0556,281.129,0.090,7.077
17.8,0.28,0.4433,0.0885,0.0559,283.366,0.090,7.050
19.3,0.30,0.4755,0.0877,0.0560,283.366,0.090,6.988
20.8,0.33,0.5059,0.0853,0.0552,278.892,0.089,6.801
22.3,0.35,0.5325,0.0807,0.0531,268.452,0.086,6.432
23.7,0.37,0.5573,0.0758,0.0508,257.266,0.082,6.041
25.2,0.40,0.5792,0.0707,0.0485,245.335,0.078,5.636
26.7,0.42,0.5969,0.0655,0.0461,233.404,0.074,5.222
28.2,0.44,0.6121,0.0601,0.0436,220.727,0.070,4.795
29.7,0.47,0.6243,0.0547,0.0409,207.305,0.066,4.359
31.2,0.49,0.6333,0.0491,0.0380,192.391,0.061,3.914
32.6,0.51,0.6380,0.0434,0.0350,176.731,0.056,3.461
34.1,0.54,0.6366,0.0376,0.0317,160.325,0.051,2.994
35.6,0.56,0.6261,0.0316,0.0283,143.174,0.046,2.522
37.1,0.58,0.6013,0.0255,0.0248,125.278,0.040,2.037
38.6,0.61,0.5528,0.0193,0.0212,107.381,0.034,1.539
40.1,0.63,0.4625,0.0130,0.0177,89.484,0.029,1.036
41.5,0.65,0.2968,0.0065,0.0144,73.079,0.023,0.520
43.0,0.68,-0.0040,-0.0001,0.0114,57.419,0.018,-0.004
