# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0898,0.0524,135.717,0.054,4.582
1.2,0.02,0.0397,0.0898,0.0527,136.463,0.054,4.582
2.4,0.05,0.0789,0.0897,0.0531,137.209,0.055,4.577
3.6,0.07,0.1175,0.0897,0.0534,138.700,0.055,4.573
4.7,0.09,0.1556,0.0896,0.0537,139.446,0.055,4.573
5.9,0.12,0.1932,0.0896,0.0541,140.192,0.056,4.568
7.1,0.14,0.2302,0.0895,0.0544,140.937,0.056,4.564
8.3,0.16,0.2667,0.0894,0.0547,141.683,0.056,4.559
9.5,0.19,0.3028,0.0893,0.0550,142.429,0.057,4.555
10.7,0.21,0.3383,0.0891,0.0553,143.174,0.057,4.546
11.8,0.23,0.3734,0.0888,0.0555,143.920,0.057,4.533
13.1,0.26,0.4080,0.0884,0.0556,143.920,0.057,4.506
14.2,0.28,0.4419,0.0875,0.0554,143.920,0.057,4.466
15.4,0.30,0.4748,0.0860,0.0549,142.429,0.057,4.386
16.6,0.33,0.5054,0.0829,0.0535,138.700,0.055,4.226
17.8,0.35,0.5327,0.0783,0.0514,133.480,0.053,3.995
19.0,0.37,0.5581,0.0735,0.0492,127.515,0.051,3.750
20.2,0.40,0.5805,0.0686,0.0469,121.549,0.048,3.501
21.3,0.42,0.5980,0.0636,0.0446,115.583,0.046,3.243
22.5,0.44,0.6126,0.0584,0.0422,109.618,0.043,2.980
23.7,0.47,0.6244,0.0531,0.0397,102.907,0.041,2.709
24.9,0.49,0.6328,0.0477,0.0369,95.450,0.038,2.433
26.1,0.51,0.6368,0.0421,0.0339,87.993,0.035,2.148
27.3,0.54,0.6347,0.0365,0.0308,79.790,0.032,1.859
28.4,0.56,0.6234,0.0307,0.0275,71.587,0.028,1.566
29.6,0.58,0.5980,0.0248,0.0242,62.639,0.025,1.263
30.8,0.61,0.5488,0.0188,0.0207,53.690,0.021,0.956
32.0,0.63,0.4577,0.0126,0.0173,44.742,0.018,0.645
33.2,0.65,0.2923,0.0063,0.0142,36.539,0.015,0.325
34.4,0.68,-0.0039,-0.0001,0.0113,29.082,0.012,-0.004
