# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1136,0.0461,7298.165,8.712,241.418
1.9,0.03,0.0625,0.1136,0.0471,7459.982,8.904,241.285
3.8,0.05,0.1221,0.1135,0.0482,7630.001,9.107,241.054
5.8,0.08,0.1787,0.1133,0.0493,7805.986,9.318,240.707
7.7,0.10,0.2327,0.1127,0.0502,7948.415,9.488,239.323
9.7,0.13,0.2846,0.1108,0.0505,7988.683,9.536,235.382
11.6,0.16,0.3344,0.1085,0.0505,7988.683,9.536,230.436
13.5,0.18,0.3819,0.1059,0.0503,7965.566,9.508,224.929
15.5,0.21,0.4273,0.1030,0.0500,7915.604,9.449,218.839
17.4,0.23,0.4706,0.0999,0.0495,7841.034,9.360,212.229
19.3,0.26,0.5118,0.0966,0.0489,7746.330,9.247,205.214
21.2,0.29,0.5509,0.0931,0.0482,7627.018,9.104,197.719
23.2,0.31,0.5875,0.0893,0.0473,7486.827,8.936,189.739
25.1,0.34,0.6221,0.0853,0.0462,7311.587,8.728,181.114
27.0,0.36,0.6540,0.0809,0.0449,7107.265,8.484,171.857
29.0,0.39,0.6839,0.0763,0.0434,6870.133,8.200,162.133
30.9,0.41,0.7119,0.0716,0.0417,6606.155,7.886,152.156
32.9,0.44,0.7377,0.0668,0.0399,6319.061,7.543,141.943
34.8,0.47,0.7612,0.0619,0.0380,6008.850,7.172,131.529
36.7,0.49,0.7830,0.0569,0.0358,5663.591,6.760,120.823
38.6,0.52,0.8027,0.0517,0.0334,5289.249,6.314,109.880
40.6,0.54,0.8196,0.0464,0.0309,4884.334,5.830,98.670
42.5,0.57,0.8333,0.0411,0.0281,4448.100,5.310,87.216
44.4,0.60,0.8426,0.0355,0.0252,3981.292,4.752,75.500
46.4,0.62,0.8463,0.0299,0.0220,3481.673,4.156,63.552
48.3,0.65,0.8410,0.0241,0.0186,2946.260,3.516,51.301
50.2,0.67,0.8187,0.0183,0.0151,2384.748,2.846,38.864
52.2,0.70,0.7636,0.0123,0.0113,1788.934,2.135,26.187
54.1,0.73,0.6052,0.0062,0.0075,1181.934,1.411,13.225
56.0,0.75,-0.0069,0.0000,0.0044,697.975,0.833,-0.085
