# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1376,0.0864,0.000,0.001,0.058
0.1,0.04,0.0677,0.1378,0.0884,0.000,0.001,0.058
0.3,0.09,0.1325,0.1379,0.0903,0.000,0.001,0.058
0.4,0.13,0.1945,0.1379,0.0923,0.000,0.001,0.058
0.5,0.17,0.2537,0.1377,0.0942,0.000,0.001,0.058
0.7,0.22,0.3100,0.1373,0.0961,0.000,0.001,0.058
0.8,0.26,0.3635,0.1367,0.0979,0.000,0.001,0.058
0.9,0.30,0.4141,0.1359,0.0997,0.000,0.001,0.058
1.1,0.35,0.4618,0.1348,0.1014,0.000,0.001,0.058
1.2,0.39,0.5067,0.1335,0.1029,0.000,0.001,0.058
1.3,0.43,0.5488,0.1317,0.1042,0.000,0.001,0.058
1.5,0.48,0.5880,0.1296,0.1052,0.000,0.001,0.053
1.6,0.52,0.6243,0.1271,0.1060,0.000,0.001,0.053
1.8,0.56,0.6577,0.1240,0.1063,0.000,0.001,0.053
1.9,0.61,0.6882,0.1203,0.1062,0.000,0.001,0.049
2.1,0.65,0.7158,0.1157,0.1052,0.000,0.001,0.049
2.2,0.69,0.7403,0.1102,0.1034,0.000,0.001,0.049
2.3,0.74,0.7616,0.1041,0.1008,0.000,0.001,0.044
2.5,0.78,0.7798,0.0970,0.0972,0.000,0.001,0.040
2.6,0.82,0.7952,0.0890,0.0922,0.000,0.001,0.036
2.7,0.87,0.8078,0.0808,0.0868,0.000,0.001,0.036
2.9,0.91,0.8180,0.0725,0.0807,0.000,0.001,0.031
3.0,0.95,0.8259,0.0640,0.0740,0.000,0.001,0.027
3.1,1.00,0.8322,0.0553,0.0664,0.000,0.001,0.022
3.3,1.04,0.8356,0.0465,0.0579,0.000,0.001,0.018
3.4,1.08,0.8340,0.0374,0.0486,0.000,0.001,0.018
3.5,1.13,0.8229,0.0283,0.0387,0.000,0.000,0.013
3.7,1.17,0.7905,0.0190,0.0282,0.000,0.000,0.009
3.8,1.21,0.6936,0.0096,0.0169,0.000,0.000,0.004
3.9,1.26,0.0015,0.0000,0.0051,0.000,0.000,0.000
