# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0920,    0.0324,    2392.951,    1.523,    82.532
1.5,    0.02,    0.0526,    0.0900,    0.0315,    2319.872,    1.477,    80.704
3.0,    0.04,    0.1052,    0.0878,    0.0307,    2264.691,    1.442,    78.765
4.5,    0.06,    0.1564,    0.0856,    0.0302,    2227.406,    1.418,    76.781
6.0,    0.07,    0.2065,    0.0832,    0.0297,    2186.392,    1.392,    74.641
7.6,    0.09,    0.2554,    0.0810,    0.0292,    2149.853,    1.368,    72.599
9.1,    0.11,    0.3026,    0.0785,    0.0286,    2110.331,    1.344,    70.398
10.6,    0.13,    0.3482,    0.0760,    0.0281,    2071.554,    1.319,    68.138
12.1,    0.15,    0.3920,    0.0734,    0.0275,    2030.541,    1.293,    65.803
13.6,    0.17,    0.4331,    0.0707,    0.0270,    1991.764,    1.268,    63.383
15.1,    0.18,    0.4731,    0.0679,    0.0264,    1945.531,    1.238,    60.856
16.6,    0.20,    0.5118,    0.0650,    0.0257,    1892.586,    1.205,    58.241
18.1,    0.22,    0.5479,    0.0619,    0.0249,    1838.896,    1.171,    55.532
19.7,    0.24,    0.5819,    0.0588,    0.0242,    1782.223,    1.135,    52.756
21.2,    0.26,    0.6142,    0.0556,    0.0233,    1718.838,    1.094,    49.860
22.7,    0.28,    0.6441,    0.0523,    0.0224,    1652.471,    1.052,    46.924
24.2,    0.29,    0.6710,    0.0491,    0.0215,    1587.595,    1.011,    44.028
25.7,    0.31,    0.6951,    0.0458,    0.0206,    1518.991,    0.967,    41.070
27.2,    0.33,    0.7162,    0.0424,    0.0196,    1445.912,    0.921,    38.050
28.7,    0.35,    0.7340,    0.0390,    0.0186,    1369.105,    0.871,    34.967
30.3,    0.37,    0.7482,    0.0355,    0.0174,    1285.587,    0.819,    31.809
31.7,    0.39,    0.7584,    0.0319,    0.0162,    1196.848,    0.762,    28.584
33.3,    0.40,    0.7638,    0.0282,    0.0149,    1101.399,    0.701,    25.293
34.8,    0.42,    0.7619,    0.0245,    0.0136,    1001.475,    0.638,    21.939
36.3,    0.44,    0.7478,    0.0206,    0.0122,    897.823,    0.571,    18.491
37.8,    0.46,    0.7150,    0.0167,    0.0107,    791.188,    0.504,    14.964
39.3,    0.48,    0.6575,    0.0127,    0.0092,    678.587,    0.432,    11.347
40.8,    0.50,    0.5563,    0.0085,    0.0076,    561.512,    0.357,    7.651
42.3,    0.51,    0.3706,    0.0043,    0.0060,    441.454,    0.281,    3.866
43.9,    0.53,    -0.0021,    0.0000,    0.0044,    326.617,    0.208,    -0.018
