# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1266,0.1492,1730.024,2.753,37.281
1.3,0.03,0.0295,0.1265,0.1434,1662.165,2.645,37.258
2.6,0.07,0.0614,0.1264,0.1374,1592.815,2.535,37.214
3.9,0.10,0.0963,0.1261,0.1311,1520.482,2.420,37.138
5.3,0.13,0.1346,0.1257,0.1248,1445.912,2.302,37.023
6.6,0.17,0.1769,0.1252,0.1182,1370.596,2.181,36.867
7.9,0.20,0.2236,0.1244,0.1115,1292.298,2.057,36.636
9.2,0.23,0.2753,0.1233,0.1047,1213.254,1.931,36.297
10.5,0.27,0.3322,0.1216,0.0978,1133.464,1.804,35.799
11.8,0.30,0.3935,0.1193,0.0911,1055.911,1.681,35.119
13.1,0.33,0.4569,0.1163,0.0850,985.815,1.569,34.256
14.5,0.37,0.5194,0.1128,0.0798,924.668,1.472,33.210
15.8,0.40,0.5782,0.1087,0.0753,873.215,1.390,32.005
17.1,0.43,0.6314,0.1041,0.0715,829.218,1.320,30.639
18.4,0.47,0.6776,0.0989,0.0683,791.188,1.260,29.131
19.7,0.50,0.7161,0.0934,0.0653,757.631,1.205,27.499
21.1,0.53,0.7472,0.0874,0.0625,724.820,1.153,25.742
22.4,0.57,0.7721,0.0815,0.0599,694.247,1.105,23.985
23.6,0.60,0.7943,0.0754,0.0571,661.436,1.053,22.201
25.0,0.63,0.8144,0.0692,0.0539,624.896,0.994,20.373
26.3,0.67,0.8324,0.0628,0.0504,584.629,0.930,18.505
27.6,0.70,0.8483,0.0564,0.0466,539.887,0.860,16.592
28.9,0.73,0.8613,0.0497,0.0424,491.416,0.782,14.639
30.2,0.77,0.8707,0.0430,0.0379,439.217,0.699,12.646
31.6,0.80,0.8764,0.0361,0.0330,382.544,0.609,10.622
32.9,0.83,0.8743,0.0291,0.0277,321.397,0.512,8.554
34.2,0.87,0.8535,0.0219,0.0223,258.758,0.412,6.459
35.5,0.90,0.7988,0.0147,0.0166,192.391,0.307,4.333
36.8,0.94,0.6398,0.0074,0.0108,125.278,0.199,2.180
38.1,0.97,-0.0008,0.0000,0.0058,67.113,0.107,0.000
