# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1179,0.0692,6418.239,5.108,138.887
2.6,0.03,0.0561,0.1180,0.0702,6510.706,5.181,139.011
5.3,0.07,0.1109,0.1181,0.0711,6594.224,5.247,139.136
7.9,0.10,0.1636,0.1183,0.0724,6712.045,5.341,139.292
10.5,0.13,0.2137,0.1184,0.0740,6859.693,5.459,139.478
13.1,0.17,0.2649,0.1185,0.0747,6923.823,5.510,139.607
15.8,0.20,0.3143,0.1187,0.0756,7011.070,5.579,139.759
18.4,0.23,0.3506,0.1190,0.0793,7350.364,5.849,140.119
21.0,0.27,0.3933,0.1192,0.0809,7501.741,5.970,140.341
23.6,0.30,0.4288,0.1194,0.0836,7756.770,6.173,140.657
26.3,0.33,0.4634,0.1197,0.0862,7993.903,6.361,140.973
28.9,0.37,0.5184,0.1197,0.0847,7858.185,6.253,140.933
31.5,0.40,0.5413,0.1200,0.0888,8236.255,6.554,141.387
34.2,0.43,0.5822,0.1188,0.0886,8212.393,6.535,139.963
36.8,0.47,0.6289,0.1156,0.0858,7961.092,6.335,136.093
39.4,0.50,0.6690,0.1105,0.0827,7665.795,6.100,130.106
42.0,0.53,0.7042,0.1044,0.0792,7342.161,5.843,122.980
44.7,0.57,0.7353,0.0972,0.0750,6951.414,5.532,114.431
47.3,0.60,0.7649,0.0895,0.0703,6521.145,5.189,105.445
49.9,0.63,0.7911,0.0821,0.0658,6104.299,4.858,96.722
52.6,0.67,0.8137,0.0745,0.0611,5666.573,4.509,87.737
55.2,0.70,0.8338,0.0670,0.0563,5218.408,4.153,78.858
57.8,0.73,0.8512,0.0592,0.0511,4738.177,3.771,69.770
60.4,0.77,0.8651,0.0514,0.0456,4226.627,3.363,60.496
63.1,0.80,0.8774,0.0430,0.0393,3642.744,2.899,50.679
65.7,0.83,0.8767,0.0349,0.0332,3078.249,2.449,41.075
68.3,0.87,0.8594,0.0266,0.0268,2488.400,1.980,31.298
70.9,0.90,0.8087,0.0181,0.0202,1873.198,1.491,21.351
73.6,0.93,0.6615,0.0094,0.0132,1228.168,0.977,11.045
76.2,0.97,0.0011,0.0000,0.0071,655.470,0.522,0.009
