# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1040,0.3229,12086.304,5.018,45.674
3.9,0.05,0.0152,0.1052,0.3193,11952.823,4.963,46.204
7.8,0.09,0.0313,0.1062,0.3124,11694.811,4.856,46.653
11.8,0.14,0.0477,0.1077,0.3121,11682.134,4.850,47.307
15.7,0.18,0.0648,0.1090,0.3097,11591.905,4.813,47.898
19.6,0.23,0.0835,0.1101,0.3034,11356.263,4.715,48.361
23.5,0.28,0.1051,0.1106,0.2906,10878.270,4.517,48.583
27.4,0.32,0.1289,0.1108,0.2768,10362.991,4.303,48.664
31.4,0.37,0.1522,0.1113,0.2693,10082.608,4.186,48.904
35.3,0.41,0.1797,0.1112,0.2564,9599.394,3.986,48.855
39.2,0.46,0.2116,0.1106,0.2405,9004.326,3.738,48.583
43.1,0.51,0.2453,0.1099,0.2269,8492.776,3.526,48.277
47.1,0.55,0.2803,0.1090,0.2149,8044.610,3.340,47.907
51.0,0.60,0.3280,0.1070,0.1952,7307.113,3.034,47.004
54.9,0.64,0.3930,0.1035,0.1698,6355.600,2.639,45.488
58.8,0.69,0.4430,0.1012,0.1578,5908.180,2.453,44.487
62.8,0.74,0.4757,0.0997,0.1544,5781.411,2.400,43.824
66.7,0.78,0.5124,0.0976,0.1491,5580.818,2.317,42.885
70.6,0.83,0.5501,0.0950,0.1431,5357.854,2.225,41.747
74.5,0.87,0.5877,0.0919,0.1368,5120.721,2.126,40.385
78.5,0.92,0.6342,0.0877,0.1273,4766.514,1.979,38.535
82.4,0.97,0.6722,0.0833,0.1197,4483.148,1.861,36.582
86.3,1.01,0.7253,0.0769,0.1074,4019.322,1.669,33.784
90.2,1.06,0.7892,0.0687,0.0921,3449.608,1.432,30.172
94.1,1.10,0.8062,0.0606,0.0831,3111.806,1.292,26.645
98.1,1.15,0.7813,0.0523,0.0770,2882.876,1.197,22.966
102.0,1.20,0.7462,0.0407,0.0654,2446.641,1.016,17.904
105.9,1.24,0.6621,0.0284,0.0534,1998.476,0.830,12.495
109.8,1.29,0.4691,0.0142,0.0389,1457.098,0.605,6.223
113.7,1.34,-0.0071,-0.0001,0.0237,886.637,0.368,-0.058
