# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0856,0.0482,256.521,0.204,10.235
2.0,0.05,0.0791,0.0857,0.0496,263.978,0.210,10.258
4.1,0.09,0.1539,0.0859,0.0511,271.435,0.216,10.280
6.1,0.14,0.2245,0.0861,0.0527,279.637,0.223,10.302
8.1,0.18,0.2906,0.0864,0.0544,289.332,0.230,10.329
10.1,0.23,0.3526,0.0866,0.0562,298.280,0.238,10.355
12.2,0.27,0.4102,0.0869,0.0581,308.720,0.246,10.387
14.2,0.32,0.4638,0.0871,0.0601,319.905,0.254,10.422
16.3,0.37,0.5134,0.0874,0.0623,331.091,0.263,10.453
18.3,0.41,0.5592,0.0876,0.0645,343.022,0.273,10.480
20.3,0.46,0.6014,0.0879,0.0668,354.953,0.283,10.511
22.4,0.50,0.6401,0.0881,0.0692,368.376,0.293,10.533
24.4,0.55,0.6756,0.0882,0.0717,381.053,0.303,10.551
26.4,0.59,0.7080,0.0883,0.0742,394.475,0.314,10.565
28.5,0.64,0.7373,0.0878,0.0763,405.661,0.323,10.507
30.5,0.69,0.7638,0.0868,0.0779,414.609,0.330,10.378
32.5,0.73,0.7877,0.0852,0.0791,420.575,0.335,10.191
34.6,0.78,0.8092,0.0829,0.0796,423.558,0.337,9.915
36.6,0.82,0.8284,0.0796,0.0791,420.575,0.335,9.524
38.6,0.87,0.8455,0.0750,0.0771,410.135,0.326,8.972
40.7,0.91,0.8608,0.0685,0.0728,387.018,0.308,8.189
42.7,0.96,0.8729,0.0613,0.0675,358.682,0.286,7.335
44.7,1.01,0.8795,0.0541,0.0619,328.854,0.262,6.472
46.8,1.05,0.8753,0.0468,0.0562,299.026,0.238,5.591
48.8,1.10,0.8576,0.0393,0.0503,267.706,0.213,4.702
50.8,1.14,0.8224,0.0317,0.0441,234.895,0.187,3.794
52.8,1.19,0.7605,0.0240,0.0375,199.848,0.159,2.869
54.9,1.23,0.6510,0.0161,0.0306,162.563,0.130,1.931
56.9,1.28,0.4451,0.0082,0.0235,125.278,0.099,0.979
59.0,1.33,0.0083,0.0001,0.0162,85.755,0.068,0.013
