# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1167,0.0832,268.452,0.427,12.348
1.4,0.05,0.0630,0.1170,0.0843,272.180,0.433,12.375
2.8,0.09,0.1243,0.1172,0.0856,275.909,0.439,12.402
4.2,0.14,0.1838,0.1175,0.0870,280.383,0.447,12.433
5.5,0.18,0.2413,0.1178,0.0886,285.603,0.455,12.464
6.9,0.23,0.2965,0.1182,0.0904,291.569,0.464,12.500
8.3,0.27,0.3497,0.1185,0.0923,297.534,0.473,12.535
9.7,0.32,0.4008,0.1188,0.0941,303.500,0.483,12.566
11.0,0.36,0.4499,0.1191,0.0961,309.465,0.493,12.593
12.4,0.41,0.4970,0.1192,0.0980,316.177,0.503,12.611
13.8,0.45,0.5424,0.1193,0.0998,321.397,0.512,12.620
15.2,0.50,0.5859,0.1191,0.1015,327.362,0.521,12.602
16.6,0.54,0.6277,0.1187,0.1030,331.836,0.528,12.557
18.0,0.59,0.6678,0.1178,0.1041,335.565,0.534,12.464
19.4,0.64,0.7060,0.1161,0.1045,337.056,0.536,12.282
20.7,0.68,0.7417,0.1131,0.1038,334.819,0.533,11.966
22.1,0.73,0.7733,0.1087,0.1021,328.854,0.524,11.503
23.5,0.77,0.8002,0.1029,0.0992,319.905,0.509,10.889
24.9,0.82,0.8229,0.0956,0.0949,305.737,0.487,10.111
26.3,0.86,0.8418,0.0876,0.0897,289.332,0.461,9.270
27.7,0.91,0.8581,0.0795,0.0841,271.435,0.432,8.412
29.1,0.95,0.8721,0.0713,0.0779,251.301,0.400,7.544
30.4,1.00,0.8837,0.0630,0.0711,229.676,0.365,6.663
31.8,1.04,0.8932,0.0544,0.0635,205.067,0.326,5.752
33.2,1.09,0.8988,0.0456,0.0553,178.222,0.284,4.826
34.6,1.13,0.8994,0.0368,0.0464,149.140,0.238,3.888
35.9,1.18,0.8900,0.0277,0.0367,118.566,0.188,2.927
37.3,1.23,0.8539,0.0186,0.0267,85.755,0.137,1.966
38.7,1.27,0.7299,0.0093,0.0163,52.199,0.083,0.988
40.1,1.32,-0.0212,-0.0001,0.0061,20.134,0.032,-0.009
