# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1151,0.0719,8.948,0.041,1.352
0.4,0.05,0.0718,0.1153,0.0736,8.948,0.042,1.357
0.9,0.09,0.1404,0.1155,0.0754,8.948,0.043,1.357
1.4,0.14,0.2059,0.1158,0.0773,8.948,0.044,1.361
1.9,0.18,0.2680,0.1161,0.0794,9.694,0.045,1.366
2.3,0.23,0.3268,0.1163,0.0816,9.694,0.047,1.366
2.8,0.27,0.3822,0.1166,0.0839,9.694,0.048,1.370
3.3,0.32,0.4344,0.1169,0.0863,10.440,0.049,1.375
3.7,0.37,0.4835,0.1172,0.0888,10.440,0.051,1.379
4.2,0.41,0.5293,0.1174,0.0914,11.185,0.052,1.379
4.6,0.46,0.5720,0.1175,0.0941,11.185,0.054,1.379
5.1,0.50,0.6118,0.1174,0.0967,11.185,0.055,1.379
5.6,0.55,0.6487,0.1171,0.0993,11.931,0.057,1.379
6.0,0.60,0.6827,0.1164,0.1016,11.931,0.058,1.370
6.5,0.64,0.7144,0.1147,0.1030,11.931,0.059,1.348
7.0,0.69,0.7436,0.1115,0.1031,12.677,0.059,1.312
7.5,0.73,0.7695,0.1068,0.1017,11.931,0.058,1.254
7.9,0.78,0.7922,0.1006,0.0989,11.931,0.056,1.183
8.4,0.82,0.8113,0.0931,0.0946,11.185,0.054,1.094
8.9,0.87,0.8266,0.0854,0.0899,10.440,0.051,1.005
9.3,0.92,0.8383,0.0775,0.0848,10.440,0.048,0.912
9.8,0.96,0.8471,0.0696,0.0791,9.694,0.045,0.818
10.2,1.01,0.8534,0.0616,0.0727,8.948,0.041,0.725
10.7,1.05,0.8578,0.0533,0.0655,7.457,0.037,0.627
11.2,1.10,0.8604,0.0448,0.0573,6.711,0.033,0.525
11.6,1.15,0.8589,0.0362,0.0482,5.966,0.027,0.427
12.1,1.19,0.8489,0.0273,0.0383,4.474,0.022,0.320
12.6,1.24,0.8132,0.0184,0.0279,2.983,0.016,0.218
13.1,1.28,0.6977,0.0093,0.0171,2.237,0.010,0.111
13.5,1.33,0.0034,0.0000,0.0068,0.746,0.004,0.000
