# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0938,0.1593,3921.636,1.872,31.178
3.4,0.05,0.0272,0.0943,0.1569,3862.725,1.844,31.338
6.7,0.09,0.0556,0.0948,0.1544,3800.087,1.815,31.502
10.1,0.14,0.0852,0.0953,0.1518,3737.448,1.784,31.658
13.4,0.18,0.1159,0.0958,0.1496,3683.757,1.759,31.818
16.8,0.23,0.1478,0.0962,0.1473,3626.338,1.731,31.969
20.1,0.27,0.1805,0.0967,0.1454,3580.105,1.709,32.116
23.5,0.32,0.2145,0.0970,0.1434,3528.652,1.685,32.245
26.8,0.36,0.2493,0.0974,0.1415,3481.673,1.662,32.356
30.2,0.41,0.2847,0.0977,0.1398,3440.659,1.643,32.454
33.5,0.45,0.3207,0.0979,0.1382,3401.137,1.624,32.525
36.9,0.50,0.3563,0.0981,0.1370,3372.801,1.611,32.583
40.2,0.54,0.3949,0.0981,0.1349,3319.856,1.585,32.579
43.6,0.59,0.4356,0.0979,0.1322,3254.980,1.554,32.521
46.9,0.63,0.4817,0.0973,0.1280,3150.582,1.504,32.330
50.3,0.68,0.5339,0.0961,0.1222,3008.153,1.436,31.929
53.6,0.72,0.5883,0.0944,0.1162,2859.759,1.366,31.360
57.0,0.77,0.6424,0.0923,0.1106,2721.059,1.299,30.666
60.4,0.81,0.7056,0.0894,0.1033,2542.091,1.214,29.719
63.7,0.86,0.7823,0.0857,0.0943,2320.618,1.108,28.491
67.1,0.91,0.8367,0.0800,0.0866,2131.210,1.018,26.587
70.4,0.95,0.8715,0.0716,0.0781,1923.160,0.918,23.802
73.8,1.00,0.8866,0.0631,0.0708,1743.446,0.832,20.947
77.1,1.04,0.8928,0.0547,0.0638,1570.444,0.750,18.175
80.5,1.09,0.8898,0.0462,0.0564,1387.002,0.662,15.337
83.8,1.13,0.8719,0.0374,0.0486,1195.357,0.571,12.433
87.2,1.18,0.8284,0.0285,0.0405,996.255,0.476,9.461
90.5,1.22,0.7368,0.0193,0.0321,788.950,0.377,6.423
93.9,1.27,0.5342,0.0100,0.0237,583.137,0.279,3.318
97.2,1.31,0.0035,0.0000,0.0154,379.561,0.181,0.013
