# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0861,0.0464,313.940,0.231,12.081
2.2,0.05,0.0819,0.0862,0.0479,323.634,0.238,12.104
4.4,0.09,0.1589,0.0864,0.0494,334.074,0.245,12.130
6.6,0.14,0.2311,0.0866,0.0511,345.259,0.254,12.157
8.8,0.18,0.2985,0.0868,0.0529,357.190,0.262,12.188
11.0,0.23,0.3612,0.0871,0.0548,369.867,0.272,12.219
13.1,0.27,0.4193,0.0873,0.0568,384.035,0.282,12.255
15.3,0.32,0.4729,0.0876,0.0589,398.204,0.292,12.290
17.5,0.36,0.5225,0.0878,0.0611,413.118,0.303,12.326
19.7,0.41,0.5679,0.0880,0.0634,428.777,0.315,12.362
21.9,0.45,0.6096,0.0883,0.0658,444.437,0.327,12.388
24.1,0.50,0.6477,0.0884,0.0683,461.588,0.339,12.415
26.2,0.55,0.6825,0.0886,0.0708,477.994,0.351,12.433
28.4,0.59,0.7141,0.0886,0.0733,495.145,0.364,12.437
30.6,0.64,0.7428,0.0884,0.0757,511.550,0.376,12.402
32.8,0.68,0.7688,0.0876,0.0776,524.973,0.386,12.290
35.0,0.73,0.7922,0.0860,0.0790,533.921,0.392,12.077
37.2,0.77,0.8133,0.0837,0.0795,536.904,0.395,11.743
39.4,0.82,0.8322,0.0802,0.0788,533.175,0.391,11.258
41.6,0.86,0.8491,0.0754,0.0767,518.261,0.381,10.582
43.8,0.91,0.8643,0.0684,0.0719,486.196,0.357,9.604
46.0,0.95,0.8766,0.0613,0.0667,451.148,0.331,8.603
48.1,1.00,0.8858,0.0540,0.0609,411.626,0.303,7.580
50.3,1.05,0.8875,0.0466,0.0549,371.359,0.273,6.543
52.5,1.09,0.8788,0.0391,0.0485,328.108,0.241,5.489
54.7,1.14,0.8537,0.0315,0.0419,282.620,0.208,4.417
56.9,1.18,0.8020,0.0237,0.0348,235.641,0.173,3.318
59.1,1.23,0.6999,0.0157,0.0276,186.425,0.137,2.211
61.3,1.27,0.5064,0.0081,0.0203,137.209,0.101,1.130
63.5,1.32,-0.0008,0.0000,0.0129,87.247,0.064,0.000
